代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
000010.SZ,美丽生态,1995-11-10,0.8307,0.8307,0.8344,0.8167,0.8214,363400,3224014,-0.0093,-1.1173,8.8718,2.1378,150440512.8,N/A,463444480.8,16998928,0,52366608,72.7713,7.2884,4.1664,N/A,
000010.SZ,美丽生态,1995-11-13,0.8214,0.8075,0.8214,0.7963,0.801,506600,4376645,-0.0204,-2.4859,8.6393,2.9802,146700748.64,N/A,451923827.04,16998928,0,52366608,70.9623,7.1072,4.0628,N/A,
000010.SZ,美丽生态,1995-11-14,0.801,0.7908,0.8214,0.7908,0.8195,354100,3099676,0.0186,2.3175,8.7537,2.0831,150100534.24,N/A,462397148.64,16998928,0,52366608,72.6069,7.2719,4.157,N/A,
000010.SZ,美丽生态,1995-11-15,0.8195,0.7898,0.8251,0.7898,0.8214,442400,3817840,0.0019,0.2265,8.6298,2.6025,150440512.8,N/A,463444480.8,16998928,0,52366608,72.7713,7.2884,4.1664,N/A,
000010.SZ,美丽生态,1995-11-16,0.8214,0.813,0.8427,0.7991,0.8112,581900,5130036,-0.0102,-1.2429,8.816,3.4232,148570630.72,N/A,457684153.92,16998928,0,52366608,71.8668,7.1978,4.1146,N/A,
000010.SZ,美丽生态,1995-11-17,0.8112,0.7982,0.8167,0.7982,0.8065,386900,3355200,-0.0046,-0.5721,8.672,2.276,147720684.32,N/A,455065823.52,16998928,0,52366608,71.4557,7.1566,4.0911,N/A,
000010.SZ,美丽生态,1995-11-20,0.8065,0.7991,0.8121,0.7963,0.8065,150500,1306835,0,0,8.6833,0.8853,147720684.32,N/A,455065823.52,16998928,0,52366608,71.4557,7.1566,4.0911,N/A,
000010.SZ,美丽生态,1995-11-21,0.8065,0.8102,0.8102,0.7982,0.8075,211400,1830256,0.0009,0.1151,8.6578,1.2436,147890673.6,N/A,455589489.6,16998928,0,52366608,71.5379,7.1648,4.0958,N/A,
000010.SZ,美丽生态,1995-11-22,0.8075,0.8102,0.8102,0.7703,0.7796,259600,2203734,-0.0278,-3.4483,8.489,1.5272,142790995.2,N/A,439879507.2,16998928,0,52366608,69.0711,6.9178,3.9545,N/A,
000010.SZ,美丽生态,1995-11-23,0.7796,0.7722,0.7805,0.7611,0.7657,225600,1877506,-0.0139,-1.7857,8.3223,1.3271,140241156,N/A,432024516,16998928,0,52366608,67.8377,6.7942,3.8839,N/A,
000010.SZ,美丽生态,1995-11-24,0.7657,0.7675,0.7703,0.7592,0.762,182900,1507207,-0.0037,-0.4848,8.2406,1.076,139561198.88,N/A,429929851.68,16998928,0,52366608,67.5088,6.7613,3.8651,N/A,
000010.SZ,美丽生态,1995-11-27,0.762,0.7518,0.774,0.7481,0.7499,202100,1654606.6,-0.0121,-1.5834,8.1871,1.1889,137351338.24,N/A,423122192.64,16998928,0,52366608,66.4398,6.6542,3.8039,N/A,
000010.SZ,美丽生态,1995-11-28,0.7499,0.7434,0.7499,0.7193,0.7406,284400,2244170.1,-0.0093,-1.2376,7.8909,1.673,135651445.44,N/A,417885531.84,16998928,0,52366608,65.6175,6.5719,3.7568,N/A,
000010.SZ,美丽生态,1995-11-29,0.7406,0.7332,0.7425,0.7137,0.7137,159800,1245654.8,-0.0269,-3.6341,7.7951,0.9401,130721756.32,N/A,402699215.52,16998928,0,52366608,63.2329,6.3331,3.6203,N/A,
000010.SZ,美丽生态,1995-11-30,0.7137,0.7239,0.7425,0.6942,0.6998,242100,1830670.1,-0.0139,-1.9506,7.5616,1.4242,128171917.12,N/A,394844224.32,16998928,0,52366608,61.9995,6.2095,3.5497,N/A,
000010.SZ,美丽生态,1995-12-01,0.6998,0.6775,0.6942,0.6682,0.6766,528100,3892421.5,-0.0232,-3.3156,7.3706,3.1067,123922185.12,N/A,381752572.32,16998928,0,52366608,59.9438,6.0036,3.432,N/A,
000010.SZ,美丽生态,1995-12-04,0.6766,0.6608,0.672,0.6525,0.658,157000,1123350.8,-0.0186,-2.7435,7.1551,0.9236,120522399.52,N/A,371279250.72,16998928,0,52366608,58.2993,5.8389,3.3378,N/A,
000010.SZ,美丽生态,1995-12-05,0.658,0.6552,0.6664,0.6552,0.6664,183200,1305523.7,0.0084,1.2694,7.1262,1.0777,122052303.04,N/A,375992245.44,16998928,0,52366608,59.0393,5.913,3.3802,N/A,
000010.SZ,美丽生态,1995-12-06,0.6664,0.6636,0.6673,0.6506,0.6562,115100,818063.7,-0.0102,-1.532,7.1074,0.6771,120182420.96,N/A,370231918.56,16998928,0,52366608,58.1348,5.8225,3.3284,N/A,
000010.SZ,美丽生态,1995-12-07,0.6562,0.6478,0.659,0.6469,0.6562,190400,1336198.8,0,0,7.0179,1.1201,120182420.96,N/A,370231918.56,16998928,0,52366608,58.1348,5.8225,3.3284,N/A,
000010.SZ,美丽生态,1995-12-08,0.6562,0.6608,0.6775,0.6571,0.6636,278700,2003617,0.0074,1.1315,7.1892,1.6395,121542335.2,N/A,374421247.2,16998928,0,52366608,58.7927,5.8883,3.3661,N/A,
000010.SZ,美丽生态,1995-12-11,0.6636,0.6497,0.6673,0.6311,0.6311,307400,2134618.3,-0.0325,-4.8951,6.9441,1.8083,115592710.4,N/A,356092934.4,16998928,0,52366608,55.9147,5.6001,3.2013,N/A,
000010.SZ,美丽生态,1995-12-12,0.6311,0.6228,0.6562,0.62,0.6497,393500,2659090.3,0.0186,2.9412,6.7575,2.3149,118992496,N/A,366566256,16998928,0,52366608,57.5592,5.7648,3.2954,N/A,
000010.SZ,美丽生态,1995-12-13,0.6497,0.645,0.6488,0.6311,0.6348,187500,1287669,-0.0148,-2.2857,6.8676,1.103,116272667.52,N/A,358187598.72,16998928,0,52366608,56.2436,5.633,3.2201,N/A,
000010.SZ,美丽生态,1995-12-14,0.6348,0.6265,0.6385,0.6172,0.62,105000,707809,-0.0148,-2.3392,6.741,0.6177,113552839.04,N/A,349808941.44,16998928,0,52366608,54.928,5.5013,3.1448,N/A,
000010.SZ,美丽生态,1995-12-15,0.62,0.6181,0.62,0.5903,0.594,337600,2210038,-0.026,-4.1916,6.5463,1.986,108793139.2,N/A,335146291.2,16998928,0,52366608,52.6256,5.2707,3.013,N/A,
000010.SZ,美丽生态,1995-12-18,0.594,0.5856,0.5866,0.5652,0.5736,270600,1672734.6,-0.0204,-3.4375,6.1816,1.5919,105053375.04,N/A,323625637.44,16998928,0,52366608,50.8166,5.0895,2.9094,N/A,
000010.SZ,美丽生态,1995-12-19,0.5736,0.5736,0.5847,0.5671,0.5736,250600,1553924.5,0,0,6.2008,1.4742,105053375.04,N/A,323625637.44,16998928,0,52366608,50.8166,5.0895,2.9094,N/A,
000010.SZ,美丽生态,1995-12-20,0.5736,0.5782,0.5791,0.5708,0.5782,173900,1079592,0.0046,0.8091,6.2081,1.023,105903321.44,N/A,326243967.84,16998928,0,52366608,51.2277,5.1307,2.9329,N/A,
000010.SZ,美丽生态,1995-12-21,0.5782,0.5754,0.5847,0.5717,0.5717,188800,1176179,-0.0065,-1.1236,6.2298,1.1107,104713396.48,N/A,322578305.28,16998928,0,52366608,50.6521,5.073,2.9,N/A,
000010.SZ,美丽生态,1995-12-22,0.5717,0.5671,0.5754,0.5634,0.5661,125900,772088.8,-0.0056,-0.974,6.1326,0.7406,103693460.8,N/A,319436308.8,16998928,0,52366608,50.1588,5.0236,2.8717,N/A,
000010.SZ,美丽生态,1995-12-25,0.5661,0.5569,0.5829,0.5504,0.5522,188500,1146095,-0.0139,-2.459,6.0801,1.1089,101143621.6,N/A,311581317.6,16998928,0,52366608,48.9254,4.9001,2.8011,N/A,
000010.SZ,美丽生态,1995-12-26,0.5522,0.5522,0.5661,0.5504,0.5504,200200,1203881.3,-0.0019,-0.3361,6.0134,1.1777,100803643.04,N/A,310533985.44,16998928,0,52366608,48.7609,4.8836,2.7917,N/A,
000010.SZ,美丽生态,1995-12-27,0.5504,0.5467,0.5606,0.5439,0.5569,122900,730223.4,0.0065,1.1804,5.9416,0.723,101993568,N/A,314199648,16998928,0,52366608,49.3365,4.9413,2.8247,N/A,
000010.SZ,美丽生态,1995-12-28,0.5569,0.5476,0.5643,0.5383,0.5457,183300,1079188,-0.0111,-2,5.8876,1.0783,99953696.64,N/A,307915655.04,16998928,0,52366608,48.3498,4.8424,2.7682,N/A,
000010.SZ,美丽生态,1995-12-29,0.5457,0.5402,0.5522,0.529,0.5337,191600,1107219.8,-0.0121,-2.2109,5.7788,1.1271,97743836,N/A,301107996,16998928,0,52366608,47.2808,4.7354,2.707,N/A,
000010.SZ,美丽生态,1996-01-02,0.5337,0.5197,0.5272,0.5142,0.5197,116700,652884,-0.0139,-2.6087,5.5946,0.6865,95193996.8,N/A,293253004.8,16998928,0,52366608,25.7292,2.7706,1.6735,N/A,
000010.SZ,美丽生态,1996-01-03,0.5197,0.5114,0.5244,0.5105,0.5244,76400,426729,0.0046,0.8929,5.5855,0.4494,96043943.2,N/A,295871335.2,16998928,0,52366608,25.959,2.7953,1.6884,N/A,
000010.SZ,美丽生态,1996-01-04,0.5244,0.5197,0.5364,0.5197,0.5364,97800,558112.2,0.0121,2.3009,5.7067,0.5753,98253803.84,N/A,302678994.24,16998928,0,52366608,26.5562,2.8597,1.7273,N/A,
000010.SZ,美丽生态,1996-01-05,0.5364,0.5383,0.5402,0.5077,0.5123,118500,661596,-0.0241,-4.4983,5.5831,0.6971,93834082.56,N/A,289063676.16,16998928,0,52366608,25.3617,2.731,1.6496,N/A,
000010.SZ,美丽生态,1996-01-08,0.5123,0.5012,0.5049,0.4919,0.504,94700,511039.3,-0.0084,-1.6304,5.3964,0.5571,92304179.04,N/A,284350681.44,16998928,0,52366608,24.9482,2.6865,1.6227,N/A,
000010.SZ,美丽生态,1996-01-09,0.504,0.5012,0.5281,0.5012,0.5253,271800,1524059.8,0.0213,4.2357,5.6073,1.5989,96213932.48,N/A,296395001.28,16998928,0,52366608,26.0049,2.8003,1.6914,N/A,
000010.SZ,美丽生态,1996-01-10,0.5253,0.5272,0.5272,0.5012,0.5105,116600,640584.6,-0.0148,-2.8269,5.4939,0.6859,93494104,N/A,288016344,16998928,0,52366608,25.2698,2.7211,1.6436,N/A,
000010.SZ,美丽生态,1996-01-11,0.5105,0.5105,0.5197,0.503,0.5067,81100,444030.5,-0.0037,-0.7273,5.4751,0.4771,92814146.88,N/A,285921679.68,16998928,0,52366608,25.086,2.7013,1.6317,N/A,
000010.SZ,美丽生态,1996-01-12,0.5067,0.5067,0.5132,0.503,0.5114,119900,656337.3,0.0046,0.9158,5.474,0.7053,93664093.28,N/A,288540010.08,16998928,0,52366608,25.3157,2.7261,1.6466,N/A,
000010.SZ,美丽生态,1996-01-15,0.5114,0.5105,0.5179,0.5067,0.516,89200,493000,0.0046,0.9074,5.5269,0.5247,94514039.68,N/A,291158340.48,16998928,0,52366608,25.5455,2.7508,1.6615,N/A,
000010.SZ,美丽生态,1996-01-16,0.516,0.5086,0.5197,0.5086,0.5188,75100,415770,0.0028,0.5396,5.5362,0.4418,95024007.52,N/A,292729338.72,16998928,0,52366608,25.6833,2.7657,1.6705,N/A,
000010.SZ,美丽生态,1996-01-17,0.5188,0.5086,0.5179,0.4993,0.5012,102100,556588,-0.0176,-3.3989,5.4514,0.6006,91794211.2,N/A,282779683.2,16998928,0,52366608,24.8103,2.6717,1.6137,N/A,
000010.SZ,美丽生态,1996-01-18,0.5012,0.4993,0.4993,0.4733,0.4761,207800,1081560.4,-0.0251,-5,5.2048,1.2224,87204500.64,N/A,268640699.04,16998928,0,52366608,23.5698,2.5381,1.533,N/A,
000010.SZ,美丽生态,1996-01-19,0.4761,0.4733,0.4826,0.439,0.478,138000,696274.5,0.0019,0.3899,5.0455,0.8118,87544479.2,N/A,269688031.2,16998928,0,52366608,23.6617,2.548,1.539,N/A,
000010.SZ,美丽生态,1996-01-22,0.478,0.465,0.4715,0.4594,0.465,149000,746266.3,-0.013,-2.7184,5.0085,0.8765,85164629.28,N/A,262356706.08,16998928,0,52366608,23.0185,2.4787,1.4972,N/A,
000010.SZ,美丽生态,1996-01-23,0.465,0.4641,0.4733,0.4594,0.4687,82100,412501,0.0037,0.7984,5.0244,0.483,85844586.4,N/A,264451370.4,16998928,0,52366608,23.2023,2.4985,1.5091,N/A,
000010.SZ,美丽生态,1996-01-24,0.4687,0.4706,0.4715,0.4659,0.4687,52500,266285.9,0,0,5.0721,0.3088,85844586.4,N/A,264451370.4,16998928,0,52366608,23.2023,2.4985,1.5091,N/A,
000010.SZ,美丽生态,1996-01-25,0.4687,0.4733,0.4817,0.4613,0.4641,133800,682050,-0.0046,-0.9901,5.0975,0.7871,84994640,N/A,261833040,16998928,0,52366608,22.9725,2.4738,1.4942,N/A,
000010.SZ,美丽生态,1996-01-26,0.4641,0.465,0.4826,0.4603,0.4687,103000,521037.8,0.0046,1,5.0586,0.6059,85844586.4,N/A,264451370.4,16998928,0,52366608,23.2023,2.4985,1.5091,N/A,
000010.SZ,美丽生态,1996-01-29,0.4687,0.4733,0.4733,0.4613,0.4724,71300,359377.4,0.0037,0.7921,5.0404,0.4194,86524543.52,N/A,266546034.72,16998928,0,52366608,23.386,2.5183,1.5211,N/A,
000010.SZ,美丽生态,1996-01-30,0.4724,0.4687,0.4724,0.465,0.4696,65200,330477,-0.0028,-0.5894,5.0687,0.3836,86014575.68,N/A,264975036.48,16998928,0,52366608,23.2482,2.5034,1.5121,N/A,
000010.SZ,美丽生态,1996-01-31,0.4696,0.4696,0.478,0.4659,0.4771,194600,992101.9,0.0074,1.581,5.0982,1.1448,87374489.92,N/A,269164365.12,16998928,0,52366608,23.6158,2.543,1.536,N/A,
000010.SZ,美丽生态,1996-02-01,0.4771,0.478,0.478,0.4706,0.4743,61900,315533,-0.0028,-0.5837,5.0975,0.3641,86864522.08,N/A,267593366.88,16998928,0,52366608,23.4779,2.5282,1.5271,N/A,
000010.SZ,美丽生态,1996-02-02,0.4743,0.4733,0.4743,0.4668,0.4706,68400,346408.2,-0.0037,-0.7828,5.0644,0.4024,86184564.96,N/A,265498702.56,16998928,0,52366608,23.2941,2.5084,1.5151,N/A,
000010.SZ,美丽生态,1996-02-05,0.4706,0.4817,0.4817,0.465,0.465,57700,292656.9,-0.0056,-1.1834,5.072,0.3394,85164629.28,N/A,262356706.08,16998928,0,52366608,23.0185,2.4787,1.4972,N/A,
000010.SZ,美丽生态,1996-02-06,0.465,0.4594,0.4641,0.4594,0.4622,60600,301153,-0.0028,-0.5988,4.9695,0.3565,84654661.44,N/A,260785707.84,16998928,0,52366608,22.8806,2.4639,1.4882,N/A,
000010.SZ,美丽生态,1996-02-07,0.4622,0.4641,0.465,0.4613,0.4631,39100,195480.7,0.0009,0.2008,4.9995,0.23,84824650.72,N/A,261309373.92,16998928,0,52366608,22.9266,2.4688,1.4912,N/A,
000010.SZ,美丽生态,1996-02-08,0.4631,0.4594,0.4603,0.4548,0.4576,32500,160039,-0.0056,-1.2024,4.9243,0.1912,83804715.04,N/A,258167377.44,16998928,0,52366608,22.6509,2.4391,1.4733,N/A,
000010.SZ,美丽生态,1996-02-09,0.4576,0.4622,0.4622,0.4566,0.4576,46200,228912,0,0,4.9548,0.2718,83804715.04,N/A,258167377.44,16998928,0,52366608,22.6509,2.4391,1.4733,N/A,
000010.SZ,美丽生态,1996-02-12,0.4576,0.4622,0.4622,0.4548,0.4603,45800,226458.8,0.0028,0.6085,4.9445,0.2694,84314682.88,N/A,259738375.68,16998928,0,52366608,22.7887,2.454,1.4822,N/A,
000010.SZ,美丽生态,1996-02-13,0.4603,0.4594,0.4798,0.4594,0.4659,113100,572086.6,0.0056,1.2097,5.0582,0.6653,85334618.56,N/A,262880372.16,16998928,0,52366608,23.0644,2.4836,1.5002,N/A,
000010.SZ,美丽生态,1996-02-14,0.4659,0.4668,0.4733,0.4603,0.4622,81200,409719,-0.0037,-0.7968,5.0458,0.4777,84654661.44,N/A,260785707.84,16998928,0,52366608,22.8806,2.4639,1.4882,N/A,
000010.SZ,美丽生态,1996-02-15,0.4622,0.4715,0.4715,0.4641,0.4687,54800,275753,0.0065,1.4056,5.032,0.3224,85844586.4,N/A,264451370.4,16998928,0,52366608,23.2023,2.4985,1.5091,N/A,
000010.SZ,美丽生态,1996-02-16,0.4687,0.4668,0.4798,0.4668,0.4771,196500,1002867.7,0.0084,1.7822,5.1037,1.156,87374489.92,N/A,269164365.12,16998928,0,52366608,23.6158,2.543,1.536,N/A,
000010.SZ,美丽生态,1996-03-04,0.4771,0.4817,0.5429,0.4817,0.5355,799300,4404481.6,0.0585,12.2568,5.5104,4.7021,98083814.56,N/A,302155328.16,16998928,0,52366608,26.5103,2.8547,1.7243,N/A,
000010.SZ,美丽生态,1996-03-05,0.5355,0.5374,0.5383,0.5105,0.5151,818700,4651293.3,-0.0204,-3.8128,5.6813,4.8162,94344050.4,N/A,290634674.4,16998928,0,52366608,25.4995,2.7459,1.6586,N/A,
000010.SZ,美丽生态,1996-03-06,0.5151,0.5114,0.529,0.49,0.49,380900,2094585,-0.0251,-4.8649,5.499,2.2407,89754339.84,N/A,276495690.24,16998928,0,52366608,24.259,2.6123,1.5779,N/A,
000010.SZ,美丽生态,1996-03-07,0.49,0.4919,0.5012,0.49,0.4984,242800,1296666.6,0.0084,1.7045,5.3405,1.4283,91284243.36,N/A,281208684.96,16998928,0,52366608,24.6725,2.6568,1.6048,N/A,
000010.SZ,美丽生态,1996-03-08,0.4984,0.4789,0.5003,0.4789,0.4919,202200,1064028.9,-0.0065,-1.3035,5.2623,1.1895,90094318.4,N/A,277543022.4,16998928,0,52366608,24.3509,2.6222,1.5838,N/A,
000010.SZ,美丽生态,1996-03-11,0.4919,0.4882,0.4882,0.4743,0.4761,212600,1095726.2,-0.0158,-3.2075,5.1539,1.2507,87204500.64,N/A,268640699.04,16998928,0,52366608,23.5698,2.5381,1.533,N/A,
000010.SZ,美丽生态,1996-03-12,0.4761,0.4733,0.4752,0.4659,0.4743,182500,924799.6,-0.0019,-0.3899,5.0674,1.0736,86864522.08,N/A,267593366.88,16998928,0,52366608,23.4779,2.5282,1.5271,N/A,
000010.SZ,美丽生态,1996-03-13,0.4743,0.4724,0.478,0.4678,0.4733,79600,406073.2,-0.0009,-0.1957,5.1014,0.4683,86694532.8,N/A,267069700.8,16998928,0,52366608,23.432,2.5232,1.5241,N/A,
000010.SZ,美丽生态,1996-03-14,0.4733,0.4659,0.4808,0.4659,0.4715,74100,380416.6,-0.0019,-0.3922,5.1338,0.4359,86354554.24,N/A,266022368.64,16998928,0,52366608,23.3401,2.5133,1.5181,N/A,
000010.SZ,美丽生态,1996-03-15,0.4715,0.4687,0.4761,0.4659,0.4752,76600,389591,0.0037,0.7874,5.086,0.4506,87034511.36,N/A,268117032.96,16998928,0,52366608,23.5239,2.5331,1.5301,N/A,
000010.SZ,美丽生态,1996-03-18,0.4752,0.4752,0.478,0.4715,0.4771,55100,281921.2,0.0019,0.3906,5.1165,0.3241,87374489.92,N/A,269164365.12,16998928,0,52366608,23.6158,2.543,1.536,N/A,
000010.SZ,美丽生态,1996-03-19,0.4771,0.4752,0.4826,0.4733,0.4808,100200,518193.7,0.0037,0.7782,5.1716,0.5894,88054447.04,N/A,271259029.44,16998928,0,52366608,23.7995,2.5628,1.548,N/A,
000010.SZ,美丽生态,1996-03-20,0.4808,0.4789,0.4873,0.4761,0.4826,144400,750268.7,0.0019,0.3861,5.1958,0.8495,88394425.6,N/A,272306361.6,16998928,0,52366608,23.8914,2.5727,1.554,N/A,
000010.SZ,美丽生态,1996-03-21,0.4826,0.4835,0.5086,0.4835,0.4919,405500,2169795.2,0.0093,1.9231,5.3509,2.3854,90094318.4,N/A,277543022.4,16998928,0,52366608,24.3509,2.6222,1.5838,N/A,
000010.SZ,美丽生态,1996-03-22,0.4919,0.4891,0.4993,0.4854,0.4993,357700,1906090.2,0.0074,1.5094,5.3287,2.1043,91454232.64,N/A,281732351.04,16998928,0,52366608,24.7184,2.6618,1.6078,N/A,
000010.SZ,美丽生态,1996-03-25,0.4993,0.5012,0.5086,0.4975,0.5012,296900,1606114.8,0.0019,0.3717,5.4096,1.7466,91794211.2,N/A,282779683.2,16998928,0,52366608,24.8103,2.6717,1.6137,N/A,
000010.SZ,美丽生态,1996-03-26,0.5012,0.5012,0.5225,0.4993,0.5105,855400,4731942.9,0.0093,1.8519,5.5318,5.0321,93494104,N/A,288016344,16998928,0,52366608,25.2698,2.7211,1.6436,N/A,
000010.SZ,美丽生态,1996-03-27,0.5105,0.5058,0.5058,0.49,0.4938,254500,1359777.7,-0.0167,-3.2727,5.3429,1.4972,90434296.96,N/A,278590354.56,16998928,0,52366608,24.4428,2.6321,1.5898,N/A,
000010.SZ,美丽生态,1996-03-28,0.4938,0.4882,0.4993,0.478,0.4808,164900,870679.5,-0.013,-2.6316,5.28,0.9701,88054447.04,N/A,271259029.44,16998928,0,52366608,23.7995,2.5628,1.548,N/A,
000010.SZ,美丽生态,1996-03-29,0.4808,0.4808,0.49,0.4789,0.4863,66400,346320.6,0.0056,1.1583,5.2157,0.3906,89074382.72,N/A,274401025.92,16998928,0,52366608,24.0752,2.5925,1.5659,N/A,
000010.SZ,美丽生态,1996-04-01,0.4863,0.5067,0.5262,0.4873,0.4882,227714,1225821.1,0.0019,0.3817,5.3832,1.3396,89414361.28,N/A,275448358.08,16998928,0,52366608,24.1671,2.6024,1.5719,N/A,
000010.SZ,美丽生态,1996-04-02,0.4882,0.4873,0.4965,0.4873,0.4919,72800,385792.6,0.0037,0.7605,5.2993,0.4283,90094318.4,N/A,277543022.4,16998928,0,52366608,24.3509,2.6222,1.5838,N/A,
000010.SZ,美丽生态,1996-04-03,0.4919,0.4863,0.4947,0.4854,0.49,46500,245633.7,-0.0019,-0.3774,5.2824,0.2735,89754339.84,N/A,276495690.24,16998928,0,52366608,24.259,2.6123,1.5779,N/A,
000010.SZ,美丽生态,1996-04-04,0.49,0.49,0.4919,0.4873,0.4873,65300,344000,-0.0028,-0.5682,5.268,0.3841,89244372,N/A,274924692,16998928,0,52366608,24.1212,2.5974,1.5689,N/A,
000010.SZ,美丽生态,1996-04-05,0.4873,0.4882,0.503,0.4835,0.5012,191900,1029923,0.0139,2.8571,5.367,1.1289,91794211.2,N/A,282779683.2,16998928,0,52366608,24.8103,2.6717,1.6137,N/A,
000010.SZ,美丽生态,1996-04-08,0.5012,0.5021,0.5095,0.4947,0.5058,307700,1667602.9,0.0046,0.9259,5.4196,1.8101,92644157.6,N/A,285398013.6,16998928,0,52366608,25.0401,2.6964,1.6287,N/A,
000010.SZ,美丽生态,1996-04-09,0.5058,0.5021,0.5095,0.4984,0.4984,236100,1277986,-0.0074,-1.4679,5.4129,1.3889,91284243.36,N/A,281208684.96,16998928,0,52366608,24.6725,2.6568,1.6048,N/A,
000010.SZ,美丽生态,1996-04-10,0.4984,0.5151,0.5188,0.4965,0.5021,151800,823050.3,0.0037,0.7449,5.4219,0.893,91964200.48,N/A,283303349.28,16998928,0,52366608,24.8563,2.6766,1.6167,N/A,
000010.SZ,美丽生态,1996-04-11,0.5021,0.5067,0.5086,0.4993,0.5086,187500,1019573.4,0.0065,1.2939,5.4377,1.103,93154125.44,N/A,286969011.84,16998928,0,52366608,25.1779,2.7112,1.6376,N/A,
000010.SZ,美丽生态,1996-04-12,0.5086,0.4965,0.5262,0.4965,0.5067,673600,3751290.2,-0.0019,-0.365,5.569,3.9626,92814146.88,N/A,285921679.68,16998928,0,52366608,25.086,2.7013,1.6317,N/A,
000010.SZ,美丽生态,1996-04-15,0.5067,0.503,0.5253,0.503,0.517,700400,3876916.4,0.0102,2.0147,5.5353,4.1203,94684028.96,N/A,291682006.56,16998928,0,52366608,25.5914,2.7558,1.6645,N/A,
000010.SZ,美丽生态,1996-04-16,0.517,0.517,0.5207,0.5067,0.5197,332000,1838610.9,0.0028,0.5386,5.538,1.9531,95193996.8,N/A,293253004.8,16998928,0,52366608,25.7292,2.7706,1.6735,N/A,
000010.SZ,美丽生态,1996-04-17,0.5197,0.5207,0.5364,0.5197,0.5309,1234900,7040229.6,0.0111,2.1429,5.7011,7.2646,97233868.16,N/A,299536997.76,16998928,0,52366608,26.2806,2.83,1.7094,N/A,
000010.SZ,美丽生态,1996-04-18,0.5309,0.5364,0.594,0.5364,0.5894,2110700,12886558.9,0.0585,11.014,6.1053,12.4167,107943192.8,N/A,332527960.8,16998928,0,52366608,29.1751,3.1417,1.8976,N/A,
000010.SZ,美丽生态,1996-04-19,0.5894,0.594,0.594,0.5661,0.5736,1706500,10670382.6,-0.0158,-2.6772,6.2528,10.0389,105053375.04,N/A,323625637.44,16998928,0,52366608,28.394,3.0576,1.8468,N/A,
000010.SZ,美丽生态,1996-04-22,0.5736,0.5569,0.5921,0.5569,0.5661,1209600,7458709,-0.0074,-1.2945,6.1663,7.1157,103693460.8,N/A,319436308.8,16998928,0,52366608,28.0265,3.018,1.8229,N/A,
