代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
000007.SZ,全新好,1992-04-13,N/A,3.9846,4.8087,3.9846,4.4012,31900,3781000,N/A,N/A,118.5266,0.3798,204120000,N/A,515974050,8400000,0,21233500,67.8324,15.9026,6.7378,N/A,
000007.SZ,全新好,1992-04-14,4.4012,4.4374,4.528,4.2835,4.5008,42100,5148000,0.0996,2.2634,122.2803,0.5012,208740000,N/A,527652475,8400000,0,21233500,69.3677,16.2625,6.8903,N/A,
000007.SZ,全新好,1992-04-15,4.5008,4.528,4.6729,3.9846,4.1477,25100,3041000,-0.3532,-7.8471,121.1554,0.2988,192360000,N/A,486247150,8400000,0,21233500,63.9244,14.9864,6.3496,N/A,
000007.SZ,全新好,1992-04-16,4.1477,4.1839,4.3831,4.1658,4.3378,37000,4338000,0.1902,4.5852,117.2432,0.4405,201180000,N/A,508542325,8400000,0,21233500,66.8554,15.6736,6.6407,N/A,
000007.SZ,全新好,1992-04-17,4.3378,4.365,4.4374,4.1658,4.3288,31200,3749000,-0.0091,-0.2088,120.1603,0.3714,200760000,N/A,507480650,8400000,0,21233500,66.7158,15.6408,6.6269,N/A,
000007.SZ,全新好,1992-04-20,4.3288,4.2563,4.4012,4.2201,4.2292,11000,1312000,-0.0996,-2.3013,119.2727,0.131,196140000,N/A,495802225,8400000,0,21233500,65.1805,15.2809,6.4744,N/A,
000007.SZ,全新好,1992-04-21,4.2292,4.2563,4.2563,4.0933,4.211,21800,2526000,-0.0181,-0.4283,115.8716,0.2595,195300000,N/A,493678875,8400000,0,21233500,64.9014,15.2155,6.4466,N/A,
000007.SZ,全新好,1992-04-22,4.211,4.1839,4.4374,4.0028,4.4374,36900,4373000,0.2264,5.3763,118.5095,0.4393,205800000,N/A,520220750,8400000,0,21233500,68.3907,16.0335,6.7932,N/A,
000007.SZ,全新好,1992-04-23,4.4374,4.4556,4.5008,4.3469,4.5008,29000,3546000,0.0634,1.4286,122.2759,0.3452,208740000,N/A,527652475,8400000,0,21233500,69.3677,16.2625,6.8903,N/A,
000007.SZ,全新好,1992-04-24,4.5008,4.528,4.6548,4.4012,4.6367,58800,7400000,0.1358,3.0181,125.8503,0.7,215040000,N/A,543577600,8400000,0,21233500,71.4613,16.7534,7.0982,N/A,
000007.SZ,全新好,1992-04-27,4.6367,4.6457,4.6457,4.4374,4.4918,18200,2267000,-0.1449,-3.125,124.5604,0.2167,208320000,N/A,526590800,8400000,0,21233500,69.2281,16.2298,6.8764,N/A,
000007.SZ,全新好,1992-04-28,4.4918,4.4374,4.4918,4.4012,4.4465,25500,3114000,-0.0453,-1.0081,122.1176,0.3036,206220000,N/A,521282425,8400000,0,21233500,68.5303,16.0662,6.8071,N/A,
000007.SZ,全新好,1992-04-29,4.4465,4.3469,4.4556,4.3469,4.4556,12200,1494000,0.0091,0.2037,122.459,0.1452,206640000,N/A,522344100,8400000,0,21233500,68.6699,16.0989,6.821,N/A,
000007.SZ,全新好,1992-04-30,4.4556,4.4827,4.5371,4.4737,4.5099,33400,4166000,0.0543,1.2195,124.7305,0.3976,209160000,N/A,528714150,8400000,0,21233500,69.5073,16.2953,6.9041,N/A,
000007.SZ,全新好,1992-05-04,4.5099,4.5461,4.5461,4.4012,4.4827,13100,1608000,-0.0272,-0.6024,122.7481,0.156,207900000,N/A,525529125,8400000,0,21233500,69.0886,16.1971,6.8625,N/A,
000007.SZ,全新好,1992-05-05,4.4827,4.4737,4.7091,4.4556,4.5461,326000,8182000,0.0634,1.4141,25.0982,3.881,210840000,N/A,532960850,8400000,0,21233500,70.0656,16.4261,6.9596,N/A,
000007.SZ,全新好,1992-05-06,4.5461,4.638,4.9594,4.5553,4.7757,87200,11198000,0.2296,5.0505,128.4174,1.0381,218400000,N/A,552071000,8400000,0,21233500,72.5779,17.0151,7.2091,N/A,
000007.SZ,全新好,1992-05-07,4.7757,4.7757,4.8584,4.5461,4.5553,35600,4482000,-0.2204,-4.6154,125.8989,0.4238,208320000,N/A,526590800,8400000,0,21233500,69.2281,16.2298,6.8764,N/A,
000007.SZ,全新好,1992-05-08,4.5553,4.5553,4.8033,4.5553,4.592,34600,4408000,0.0367,0.8065,127.3988,0.4119,210000000,N/A,530837500,8400000,0,21233500,69.7864,16.3607,6.9319,N/A,
000007.SZ,全新好,1992-05-11,4.592,4.592,4.6839,4.3349,4.6839,24300,3041000,0.0918,2,125.144,0.2893,214200000,N/A,541454250,8400000,0,21233500,71.1822,16.6879,7.0705,N/A,
000007.SZ,全新好,1992-05-12,4.6839,4.6839,4.9227,4.6839,4.739,37300,4851000,0.0551,1.1765,130.0536,0.444,216720000,N/A,547824300,8400000,0,21233500,72.0196,16.8842,7.1537,N/A,
000007.SZ,全新好,1992-05-13,4.739,4.7665,4.9594,4.7665,4.941,71600,9548000,0.202,4.2636,133.352,0.8524,225960000,N/A,571181150,8400000,0,21233500,75.0902,17.6041,7.4587,N/A,
000007.SZ,全新好,1992-05-14,4.941,4.941,4.9594,4.7757,4.8859,27000,3565000,-0.0551,-1.1152,132.037,0.3214,223440000,N/A,564811100,8400000,0,21233500,74.2528,17.4078,7.3755,N/A,
000007.SZ,全新好,1992-05-15,4.8859,4.8859,5.1431,4.7574,5.1247,25500,3406000,0.2388,4.8872,133.5686,0.3036,234360000,N/A,592414650,8400000,0,21233500,77.8817,18.2585,7.736,N/A,
000007.SZ,全新好,1992-05-18,5.1247,5.1431,5.3268,5.0512,5.1982,27000,3832000,0.0735,1.4337,141.9259,0.3214,237720000,N/A,600908050,8400000,0,21233500,78.9982,18.5203,7.8469,N/A,
000007.SZ,全新好,1992-05-19,5.1982,5.2349,5.4002,5.2349,5.3543,48000,6948000,0.1561,3.0035,144.75,0.5714,244860000,N/A,618956525,8400000,0,21233500,81.371,19.0766,8.0826,N/A,
000007.SZ,全新好,1992-05-20,5.3543,5.3268,5.5931,5.3268,5.437,38600,5807000,0.0827,1.5437,150.4404,0.4595,248640000,N/A,628511600,8400000,0,21233500,82.6271,19.3711,8.2073,N/A,
000007.SZ,全新好,1992-05-21,5.437,5.437,5.4737,5.2349,5.4737,24800,3643000,0.0367,0.6757,146.8952,0.2952,250320000,N/A,632758300,8400000,0,21233500,83.1854,19.502,8.2628,N/A,
000007.SZ,全新好,1992-05-22,5.4737,5.4737,5.5564,5.4186,5.538,27200,4073000,0.0643,1.1745,149.7426,0.3238,253260000,N/A,640190025,8400000,0,21233500,84.1624,19.731,8.3598,N/A,
000007.SZ,全新好,1992-05-25,5.538,5.538,5.8594,5.538,5.7952,61600,9578000,0.2572,4.6434,155.487,0.7333,265020000,N/A,669916925,8400000,0,21233500,88.0705,20.6472,8.748,N/A,
000007.SZ,全新好,1992-05-26,5.7952,5.8411,6.4289,5.8411,6.4289,26100,4389000,0.6337,10.935,168.1609,0.3107,294000000,N/A,743172500,8400000,0,21233500,97.701,22.905,9.7046,N/A,
000007.SZ,全新好,1992-05-27,6.4289,6.4289,7.1085,6.4289,6.8881,33500,6265000,0.4592,7.1429,187.0149,0.3988,315000000,N/A,796256250,8400000,0,21233500,104.6797,24.5411,10.3978,N/A,
000007.SZ,全新好,1992-05-28,6.8881,6.8881,6.8881,6.585,6.7319,51100,9332000,-0.1561,-2.2667,182.6223,0.6083,307860000,N/A,778207775,8400000,0,21233500,102.3069,23.9848,10.1621,N/A,
000007.SZ,全新好,1992-05-29,6.7319,6.7044,6.7044,6.4289,6.4931,69500,12477000,-0.2388,-3.5471,179.5252,0.8274,296940000,N/A,750604225,8400000,0,21233500,98.678,23.134,9.8017,N/A,
000007.SZ,全新好,1992-06-01,6.4931,6.5207,6.8238,6.5207,6.6768,40500,7385000,0.1837,2.8289,182.3457,0.4821,305340000,N/A,771837725,8400000,0,21233500,101.4695,23.7885,10.0789,N/A,
000007.SZ,全新好,1992-06-02,6.6768,6.6768,6.6768,6.4289,6.6125,28200,5015000,-0.0643,-0.9629,177.8369,0.3357,302400000,N/A,764406000,8400000,0,21233500,100.4925,23.5594,9.9819,N/A,
000007.SZ,全新好,1992-06-03,6.6125,6.6401,6.6401,6.1809,6.2268,17000,3005000,-0.3857,-5.8333,176.7647,0.2024,284760000,N/A,719815650,8400000,0,21233500,94.6304,22.1851,9.3996,N/A,
000007.SZ,全新好,1992-06-04,6.2268,5.9696,6.3921,5.786,6.3554,36200,5939000,0.1286,2.0649,164.0608,0.431,290640000,N/A,734679100,8400000,0,21233500,96.5844,22.6432,9.5937,N/A,
000007.SZ,全新好,1992-06-05,6.3554,6.3462,6.6125,6.2452,6.2911,30400,5300000,-0.0643,-1.0116,174.3421,0.3619,287700000,N/A,727247375,8400000,0,21233500,95.6074,22.4142,9.4967,N/A,
000007.SZ,全新好,1992-06-08,6.2911,6.0064,6.2268,6.0064,6.0982,17700,2945000,-0.1929,-3.0657,166.3842,0.2107,278880000,N/A,704952200,8400000,0,21233500,92.6764,21.727,9.2055,N/A,
000007.SZ,全新好,1992-06-09,6.0982,5.7952,6.0615,5.6023,5.6023,12100,1915000,-0.4959,-8.1325,158.2645,0.144,256200000,N/A,647621750,8400000,0,21233500,85.1395,19.9601,8.4569,N/A,
000007.SZ,全新好,1992-06-10,5.6023,5.5747,5.887,5.5104,5.8043,21900,3380000,0.202,3.6066,154.3379,0.2607,265440000,N/A,670978600,8400000,0,21233500,88.2101,20.6799,8.7619,N/A,
000007.SZ,全新好,1992-06-11,5.8043,5.8319,5.8319,5.639,5.6941,9600,1493000,-0.1102,-1.8987,155.5208,0.1143,260400000,N/A,658238500,8400000,0,21233500,86.5352,20.2873,8.5955,N/A,
000007.SZ,全新好,1992-06-12,5.6941,5.6941,5.6941,5.4737,5.6574,22600,3429000,-0.0367,-0.6452,151.7257,0.269,258720000,N/A,653991800,8400000,0,21233500,85.9769,20.1564,8.5401,N/A,
000007.SZ,全新好,1992-06-15,5.6574,5.6574,5.6574,5.4737,5.4921,15700,2358000,-0.1653,-2.9221,150.1911,0.1869,251160000,N/A,634881650,8400000,0,21233500,83.4646,19.5674,8.2905,N/A,
000007.SZ,全新好,1992-06-16,5.4921,5.5196,5.5288,5.1431,5.1431,34900,5034000,-0.349,-6.3545,144.2407,0.4155,235200000,N/A,594538000,8400000,0,21233500,78.1608,18.324,7.7637,N/A,
000007.SZ,全新好,1992-06-17,5.1431,5.1431,5.3268,4.9227,5.3268,22300,3080000,0.1837,3.5714,138.1166,0.2655,243600000,N/A,615771500,8400000,0,21233500,80.9523,18.9784,8.041,N/A,
000007.SZ,全新好,1992-06-18,5.3268,5.3543,5.6023,5.2349,5.2349,34300,5087000,-0.0918,-1.7241,148.309,0.4083,239400000,N/A,605154750,8400000,0,21233500,79.5565,18.6512,7.9023,N/A,
000007.SZ,全新好,1992-06-19,5.2349,5.2349,5.3635,4.9594,5.2349,18600,2645000,0,0,142.2043,0.2214,239400000,N/A,605154750,8400000,0,21233500,79.5565,18.6512,7.9023,N/A,
000007.SZ,全新好,1992-06-22,5.2349,5.2074,5.2074,4.9686,5.0512,24600,3379000,-0.1837,-3.5088,137.3577,0.2929,231000000,N/A,583921250,8400000,0,21233500,76.7651,17.9968,7.6251,N/A,
000007.SZ,全新好,1992-06-23,5.0512,4.9594,5.2349,4.9043,5.1798,13600,1866000,0.1286,2.5455,137.2059,0.1619,236880000,N/A,598784700,8400000,0,21233500,78.7191,18.4549,7.8191,N/A,
000007.SZ,全新好,1992-06-24,5.1798,5.1523,5.1523,4.9502,5.0696,17700,2415000,-0.1102,-2.1277,136.4407,0.2107,231840000,N/A,586044600,8400000,0,21233500,77.0442,18.0622,7.6528,N/A,
000007.SZ,全新好,1992-06-25,5.0696,5.0696,5.1798,5.0696,5.1431,14000,1960000,0.0735,1.4493,140,0.1667,235200000,N/A,594538000,8400000,0,21233500,78.1608,18.324,7.7637,N/A,
000007.SZ,全新好,1992-06-26,5.1431,5.1982,5.5104,5.1982,5.5104,16600,2420000,0.3674,7.1429,145.7831,0.1976,252000000,N/A,637005000,8400000,0,21233500,83.7437,19.6328,8.3182,N/A,
000007.SZ,全新好,1992-06-29,5.5104,5.538,6.0064,5.538,5.9696,30500,4890000,0.4592,8.3333,160.3279,0.3631,273000000,N/A,690088750,8400000,0,21233500,90.7224,21.2689,9.0114,N/A,
000007.SZ,全新好,1992-06-30,5.9696,5.9972,6.4289,5.9972,6.2452,29000,4933000,0.2755,4.6154,170.1034,0.3452,285600000,N/A,721939000,8400000,0,21233500,94.9096,22.2506,9.4273,N/A,
000007.SZ,全新好,1992-07-01,6.2452,6.2727,6.337,5.9605,6.0615,92500,15281000,-0.1837,-2.9412,165.2,1.1012,277200000,N/A,700705500,8400000,0,21233500,92.1181,21.5961,9.1501,N/A,
000007.SZ,全新好,1992-07-02,6.0615,5.8778,5.988,5.8778,5.9788,36800,5938000,-0.0827,-1.3636,161.3587,0.4381,273420000,N/A,691150425,8400000,0,21233500,90.8619,21.3016,9.0253,N/A,
000007.SZ,全新好,1992-07-03,5.9788,5.988,6.0799,5.8778,6.0799,32400,5293000,0.101,1.6897,163.3642,0.3857,278040000,N/A,702828850,8400000,0,21233500,92.3972,21.6616,9.1778,N/A,
000007.SZ,全新好,1992-07-06,6.0799,6.0615,6.2084,5.8411,5.9145,38700,6321000,-0.1653,-2.719,163.3333,0.4607,270480000,N/A,683718700,8400000,0,21233500,89.8849,21.0726,8.9282,N/A,
000007.SZ,全新好,1992-07-07,5.9145,5.8411,6.135,5.7768,5.9696,12700,2054000,0.0551,0.9317,161.7323,0.1512,273000000,N/A,690088750,8400000,0,21233500,90.7224,21.2689,9.0114,N/A,
000007.SZ,全新好,1992-07-08,5.9696,5.9696,6.1717,5.9329,5.9696,15800,2597000,0,0,164.3671,0.1881,273000000,N/A,690088750,8400000,0,21233500,90.7224,21.2689,9.0114,N/A,
000007.SZ,全新好,1992-07-09,5.9696,5.9696,5.988,5.8227,5.8227,26600,4298000,-0.1469,-2.4615,161.5789,0.3167,266280000,N/A,673101950,8400000,0,21233500,88.4892,20.7454,8.7896,N/A,
000007.SZ,全新好,1992-07-10,5.8227,5.8043,5.8778,5.7309,5.8411,28300,4482000,0.0184,0.3155,158.3746,0.3369,267120000,N/A,675225300,8400000,0,21233500,88.7683,20.8108,8.8173,N/A,
000007.SZ,全新好,1992-07-13,5.8411,5.8411,5.9421,5.8043,5.9329,20100,3220000,0.0918,1.5723,160.199,0.2393,271320000,N/A,685842050,8400000,0,21233500,90.1641,21.138,8.956,N/A,
000007.SZ,全新好,1992-07-14,5.9329,5.9605,6.1533,5.9605,5.9788,15400,2519000,0.0459,0.774,163.5714,0.1833,273420000,N/A,691150425,8400000,0,21233500,90.8619,21.3016,9.0253,N/A,
000007.SZ,全新好,1992-07-15,5.9788,6.0248,6.0799,5.988,6.0248,13000,2136000,0.0459,0.768,164.3077,0.1548,275520000,N/A,696458800,8400000,0,21233500,91.5598,21.4652,9.0946,N/A,
000007.SZ,全新好,1992-07-16,6.0248,6.0523,6.1533,6.0523,6.1533,20600,3427000,0.1286,2.1341,166.3592,0.2452,281400000,N/A,711322250,8400000,0,21233500,93.5138,21.9233,9.2887,N/A,
000007.SZ,全新好,1992-07-17,6.1533,6.1533,6.3554,6.1533,6.3554,34000,5796000,0.202,3.2836,170.4706,0.4048,290640000,N/A,734679100,8400000,0,21233500,96.5844,22.6432,9.5937,N/A,
000007.SZ,全新好,1992-07-20,6.3554,6.4105,6.6125,6.4105,6.6125,70900,12545000,0.2572,4.0462,176.9394,0.844,302400000,N/A,764406000,8400000,0,21233500,100.4925,23.5594,9.9819,N/A,
000007.SZ,全新好,1992-07-21,6.6125,6.6125,6.6676,6.4748,6.5758,26700,4766000,-0.0367,-0.5556,178.5019,0.3179,300720000,N/A,760159300,8400000,0,21233500,99.9342,23.4285,9.9264,N/A,
000007.SZ,全新好,1992-07-22,6.5758,6.4564,6.5391,6.3921,6.5207,15900,2818000,-0.0551,-0.838,177.2327,0.1893,298200000,N/A,753789250,8400000,0,21233500,99.0967,23.2322,9.8433,N/A,
000007.SZ,全新好,1992-07-23,6.5207,6.5207,6.6676,6.4931,6.5942,34600,6194000,0.0735,1.1268,179.0173,0.4119,301560000,N/A,762282650,8400000,0,21233500,100.2133,23.494,9.9542,N/A,
000007.SZ,全新好,1992-07-24,6.5942,6.6493,6.7044,6.5574,6.6676,27300,4927000,0.0735,1.1142,180.4762,0.325,304920000,N/A,770776050,8400000,0,21233500,101.3299,23.7557,10.0651,N/A,
000007.SZ,全新好,1992-07-27,6.6676,6.6676,6.8881,6.6585,6.8146,16900,3126000,0.1469,2.2039,184.9704,0.2012,311640000,N/A,787762850,8400000,0,21233500,103.5631,24.2793,10.2869,N/A,
000007.SZ,全新好,1992-07-28,6.8146,6.8238,6.8238,6.5666,6.6585,14100,2568000,-0.1561,-2.2911,182.1277,0.1679,304500000,N/A,769714375,8400000,0,21233500,101.1903,23.723,10.0512,N/A,
000007.SZ,全新好,1992-07-29,6.6585,6.6309,6.6676,6.6034,6.6401,13400,2421000,-0.0184,-0.2759,180.6716,0.1595,303660000,N/A,767591025,8400000,0,21233500,100.9112,23.6576,10.0235,N/A,
000007.SZ,全新好,1992-07-30,6.6401,6.6401,6.7319,6.5758,6.6125,17500,3153000,-0.0276,-0.4149,180.1714,0.2083,302400000,N/A,764406000,8400000,0,21233500,100.4925,23.5594,9.9819,N/A,
000007.SZ,全新好,1992-07-31,6.6125,6.6125,6.7044,6.5758,6.5758,21600,3893000,-0.0367,-0.5556,180.2315,0.2571,300720000,N/A,760159300,8400000,0,21233500,99.9342,23.4285,9.9264,N/A,
000007.SZ,全新好,1992-08-03,6.5758,6.4289,6.4656,6.2452,6.2452,8200,1431000,-0.3306,-5.0279,174.5122,0.0976,285600000,N/A,721939000,8400000,0,21233500,94.9096,22.2506,9.4273,N/A,
000007.SZ,全新好,1992-08-04,6.2452,6.0615,6.3554,6.0615,6.2727,16600,2815000,0.0276,0.4412,169.5783,0.1976,286860000,N/A,725124025,8400000,0,21233500,95.3283,22.3487,9.4689,N/A,
000007.SZ,全新好,1992-08-05,6.2727,6.2635,6.4564,6.2635,6.3737,8900,1555000,0.101,1.6105,174.7191,0.106,291480000,N/A,736802450,8400000,0,21233500,96.8636,22.7087,9.6214,N/A,
000007.SZ,全新好,1992-08-06,6.3737,6.4013,6.4289,6.3095,6.3186,6600,1144000,-0.0551,-0.8646,173.3333,0.0786,288960000,N/A,730432400,8400000,0,21233500,96.0261,22.5123,9.5382,N/A,
000007.SZ,全新好,1992-08-07,6.3186,6.2911,6.5207,6.2911,6.5023,9700,1713000,0.1837,2.907,176.5979,0.1155,297360000,N/A,751665900,8400000,0,21233500,98.8176,23.1668,9.8155,N/A,
000007.SZ,全新好,1992-08-10,6.5023,6.6952,6.6952,6.6034,6.6125,15200,2752000,0.1102,1.6949,181.0526,0.181,302400000,N/A,764406000,8400000,0,21233500,100.4925,23.5594,9.9819,N/A,
000007.SZ,全新好,1992-08-11,6.6125,6.2452,6.2544,6.2452,6.2452,10500,357000,-0.3674,-5.5556,34,0.125,285600000,N/A,721939000,8400000,0,21233500,94.9096,22.2506,9.4273,N/A,
000007.SZ,全新好,1992-08-12,6.2452,6.2268,6.3554,6.0799,6.1901,33600,5707000,-0.0551,-0.8824,169.8512,0.4,283080000,N/A,715568950,8400000,0,21233500,94.0721,22.0542,9.3442,N/A,
000007.SZ,全新好,1992-08-13,6.1901,6.1625,6.1625,5.9696,6.0431,22800,3778000,-0.1469,-2.3739,165.7018,0.2714,276360000,N/A,698582150,8400000,0,21233500,91.8389,21.5307,9.1223,N/A,
000007.SZ,全新好,1992-08-14,6.0431,6.0431,6.236,6.0431,6.1717,22100,3682000,0.1286,2.1277,166.6063,0.2631,282240000,N/A,713445600,8400000,0,21233500,93.793,21.9888,9.3164,N/A,
000007.SZ,全新好,1992-08-17,6.1717,6.438,6.438,6.3003,6.3095,27800,4799000,0.1378,2.2321,172.6259,0.331,288540000,N/A,729370725,8400000,0,21233500,95.8866,22.4796,9.5244,N/A,
000007.SZ,全新好,1992-08-18,6.3095,6.3186,6.4289,6.2268,6.2452,10700,1845000,-0.0643,-1.0189,172.4299,0.1274,285600000,N/A,721939000,8400000,0,21233500,94.9096,22.2506,9.4273,N/A,
000007.SZ,全新好,1992-08-19,6.2452,6.3554,6.3554,6.2819,6.3003,5900,1015000,0.0551,0.8824,172.0339,0.0702,288120000,N/A,728309050,8400000,0,21233500,95.747,22.4469,9.5105,N/A,
000007.SZ,全新好,1992-08-20,6.3003,6.3003,6.3003,6.1258,6.2268,13400,2280000,-0.0735,-1.1662,170.1493,0.1595,284760000,N/A,719815650,8400000,0,21233500,94.6304,22.1851,9.3996,N/A,
000007.SZ,全新好,1992-08-21,6.2268,6.2452,6.2452,6.0982,6.0982,9800,1651000,-0.1286,-2.0649,168.4694,0.1167,278880000,N/A,704952200,8400000,0,21233500,92.6764,21.727,9.2055,N/A,
000007.SZ,全新好,1992-08-24,6.0982,6.0707,6.0982,6.0064,6.0064,7400,1219000,-0.0918,-1.506,164.7297,0.0881,274680000,N/A,694335450,8400000,0,21233500,91.2807,21.3998,9.0669,N/A,
000007.SZ,全新好,1992-08-25,6.0064,6.0156,6.0156,5.8043,5.8227,5300,851000,-0.1837,-3.0581,160.566,0.0631,266280000,N/A,673101950,8400000,0,21233500,88.4892,20.7454,8.7896,N/A,
000007.SZ,全新好,1992-08-26,5.8227,5.7492,5.8962,5.7033,5.8778,22200,3529000,0.0551,0.9464,158.964,0.2643,268800000,N/A,679472000,8400000,0,21233500,89.3266,20.9417,8.8728,N/A,
000007.SZ,全新好,1992-08-27,5.8778,5.8778,5.9696,5.8778,5.9696,13400,2156000,0.0918,1.5625,160.8955,0.1595,273000000,N/A,690088750,8400000,0,21233500,90.7224,21.2689,9.0114,N/A,
000007.SZ,全新好,1992-08-28,5.9696,5.9696,6.0064,5.8778,5.988,6200,1007000,0.0184,0.3077,162.4194,0.0738,273840000,N/A,692212100,8400000,0,21233500,91.0015,21.3344,9.0392,N/A,
000007.SZ,全新好,1992-08-31,5.988,5.8778,5.8778,5.7309,5.786,4200,668000,-0.202,-3.3742,159.0476,0.05,264600000,N/A,668855250,8400000,0,21233500,87.9309,20.6145,8.7342,N/A,
000007.SZ,全新好,1992-09-01,5.786,5.7492,5.786,5.6574,5.6574,3900,607000,-0.1286,-2.2222,155.641,0.0464,258720000,N/A,653991800,8400000,0,21233500,85.9769,20.1564,8.5401,N/A,
000007.SZ,全新好,1992-09-02,5.6574,5.6574,5.6574,5.4553,5.5196,9500,1442000,-0.1378,-2.4351,151.7895,0.1131,252420000,N/A,638066675,8400000,0,21233500,83.8833,19.6656,8.3321,N/A,
000007.SZ,全新好,1992-09-03,5.5196,5.6023,5.6574,5.5656,5.5656,10400,1592000,0.0459,0.8319,153.0769,0.1238,254520000,N/A,643375050,8400000,0,21233500,84.5812,19.8292,8.4014,N/A,
000007.SZ,全新好,1992-09-04,5.5656,5.5196,5.5196,5.2808,5.2808,18300,2660000,-0.2847,-5.1155,145.3552,0.2179,241500000,N/A,610463125,8400000,0,21233500,80.2544,18.8148,7.9716,N/A,
000007.SZ,全新好,1992-09-07,5.2808,5.3084,5.3084,5.0512,5.0512,11800,1655000,-0.2296,-4.3478,140.2542,0.1405,231000000,N/A,583921250,8400000,0,21233500,76.7651,17.9968,7.6251,N/A,
000007.SZ,全新好,1992-09-08,5.0512,5.0145,5.2533,4.9594,5.2533,22500,3117000,0.202,4,138.5333,0.2679,240240000,N/A,607278100,8400000,0,21233500,79.8357,18.7166,7.9301,N/A,
000007.SZ,全新好,1992-09-09,5.2533,5.3268,5.74,5.3268,5.74,18800,2799000,0.4868,9.2657,148.883,0.2238,262500000,N/A,663546875,8400000,0,21233500,87.233,20.4509,8.6648,N/A,
000007.SZ,全新好,1992-09-10,5.74,5.786,5.9696,5.786,5.8778,38700,6239000,0.1378,2.4,161.2145,0.4607,268800000,N/A,679472000,8400000,0,21233500,89.3266,20.9417,8.8728,N/A,
000007.SZ,全新好,1992-09-11,5.8778,5.9054,5.9145,5.6941,5.9145,34100,5411000,0.0367,0.625,158.6804,0.406,270480000,N/A,683718700,8400000,0,21233500,89.8849,21.0726,8.9282,N/A,
000007.SZ,全新好,1992-09-14,5.9145,6.0615,6.1533,5.9145,5.9145,18600,3050000,0,0,163.9785,0.2214,270480000,N/A,683718700,8400000,0,21233500,89.8849,21.0726,8.9282,N/A,
000007.SZ,全新好,1992-09-15,5.9145,5.786,5.8778,5.786,5.786,11700,1860000,-0.1286,-2.1739,158.9744,0.1393,264600000,N/A,668855250,8400000,0,21233500,87.9309,20.6145,8.7342,N/A,
000007.SZ,全新好,1992-09-16,5.786,5.6941,5.7952,5.6574,5.7309,11300,1760000,-0.0551,-0.9524,155.7522,0.1345,262080000,N/A,662485200,8400000,0,21233500,87.0935,20.4182,8.651,N/A,
000007.SZ,全新好,1992-09-17,5.7309,5.7033,6.0156,5.7033,5.887,7500,1203000,0.1561,2.7244,160.4,0.0893,269220000,N/A,680533675,8400000,0,21233500,89.4662,20.9744,8.8867,N/A,
000007.SZ,全新好,1992-09-18,5.887,5.8778,5.8778,5.786,5.8043,6700,1063000,-0.0827,-1.4041,158.6567,0.0798,265440000,N/A,670978600,8400000,0,21233500,88.2101,20.6799,8.7619,N/A,
000007.SZ,全新好,1992-09-21,5.8043,5.786,5.786,5.6574,5.7309,9400,1469000,-0.0735,-1.2658,156.2766,0.1119,262080000,N/A,662485200,8400000,0,21233500,87.0935,20.4182,8.651,N/A,
000007.SZ,全新好,1992-09-22,5.7309,5.7309,5.7309,5.6574,5.7125,7300,1133000,-0.0184,-0.3205,155.2055,0.0869,261240000,N/A,660361850,8400000,0,21233500,86.8143,20.3527,8.6232,N/A,
000007.SZ,全新好,1992-09-23,5.7125,5.7309,5.8778,5.7309,5.8778,9100,1446000,0.1653,2.8939,158.9011,0.1083,268800000,N/A,679472000,8400000,0,21233500,89.3266,20.9417,8.8728,N/A,
000007.SZ,全新好,1992-09-24,5.8778,5.8778,6.0615,5.8778,6.0431,14800,2411000,0.1653,2.8125,162.9054,0.1762,276360000,N/A,698582150,8400000,0,21233500,91.8389,21.5307,9.1223,N/A,
000007.SZ,全新好,1992-09-25,6.0431,6.089,6.1533,5.9788,5.988,20300,3359000,-0.0551,-0.9119,165.468,0.2417,273840000,N/A,692212100,8400000,0,21233500,91.0015,21.3344,9.0392,N/A,
000007.SZ,全新好,1992-09-28,5.988,5.9696,5.9696,5.8043,5.9054,5200,837000,-0.0827,-1.3804,160.9615,0.0619,270060000,N/A,682657025,8400000,0,21233500,89.7454,21.0399,8.9144,N/A,
000007.SZ,全新好,1992-09-29,5.9054,5.8962,5.9696,5.8962,5.9696,10800,1750000,0.0643,1.0886,162.037,0.1286,273000000,N/A,690088750,8400000,0,21233500,90.7224,21.2689,9.0114,N/A,
000007.SZ,全新好,1992-09-30,5.9696,5.9972,5.9972,5.9054,5.9513,7800,1262000,-0.0184,-0.3077,161.7949,0.0929,272160000,N/A,687965400,8400000,0,21233500,90.4432,21.2035,8.9837,N/A,
000007.SZ,全新好,1992-10-05,5.9513,5.9513,5.9698,5.9143,5.9143,3600,579000,-0.037,-0.6211,160.8333,0.0429,268800000,N/A,679472000,8400000,0,21233500,89.3266,20.9417,8.8728,N/A,
000007.SZ,全新好,1992-10-06,5.9143,5.9143,5.9143,5.8034,5.8219,4300,680000,-0.0924,-1.5625,158.1395,0.0512,264600000,N/A,668855250,8400000,0,21233500,87.9309,20.6145,8.7342,N/A,
