代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
000006.SZ,深振业A,1999-09-23,1.4375,1.4388,1.4516,1.4195,1.4208,487500,5450462.4,-0.0167,-1.1618,11.1804,0.3089,1745345829.22,N/A,2804723438.86,157807037,0,253591631,23.7899,2.5528,1.7083,42.4685,
000006.SZ,深振业A,1999-09-24,1.4208,1.4285,1.4567,1.4259,1.4426,188700,2121198.1,0.0218,1.5371,11.2411,0.1196,1772173025.51,N/A,2847834016.13,157807037,0,253591631,24.1555,2.592,1.7345,43.1213,
000006.SZ,深振业A,1999-09-27,1.4426,1.4452,1.4516,1.4259,1.4272,261300,2914157.6,-0.0154,-1.0686,11.1525,0.1656,1753236181.07,N/A,2817403020.41,157807037,0,253591631,23.8974,2.5643,1.716,42.6605,
000006.SZ,深振业A,1999-09-28,1.4272,1.4388,1.4388,1.4259,1.4298,232000,2586344.7,0.0026,0.18,11.148,0.147,1756392321.81,N/A,2822474853.03,157807037,0,253591631,23.9404,2.5689,1.7191,42.7373,
000006.SZ,深振业A,1999-09-29,1.4298,1.4388,1.458,1.4259,1.4285,271735,3034009.2,-0.0013,-0.0898,11.1653,0.1722,1754814251.44,N/A,2819938936.72,157807037,0,253591631,23.9189,2.5666,1.7175,42.6989,
000006.SZ,深振业A,1999-09-30,1.4285,1.4388,1.4452,1.4131,1.4169,460800,5104000,-0.0116,-0.8094,11.0764,0.292,1740611618.11,N/A,2797115689.93,157807037,0,253591631,23.7253,2.5458,1.7036,42.3533,
000006.SZ,深振业A,1999-10-08,1.4169,1.4388,1.4388,1.3874,1.3912,219900,2392749.5,-0.0257,-1.8132,10.8811,0.1393,1709050210.71,N/A,2746397363.73,157807037,0,253591631,23.2951,2.4997,1.6727,41.5854,
000006.SZ,深振业A,1999-10-11,1.3912,1.3925,1.4028,1.3488,1.3617,77700,833562.4,-0.0295,-2.1237,10.728,0.0492,1672754592.2,N/A,2688071288.6,157807037,0,253591631,22.8004,2.4466,1.6372,40.7022,
000006.SZ,深振业A,1999-10-12,1.3617,1.3848,1.3848,1.3617,1.3681,147900,1578365,0.0064,0.4717,10.6718,0.0937,1680644944.05,N/A,2700750870.15,157807037,0,253591631,22.908,2.4581,1.6449,40.8942,
000006.SZ,深振业A,1999-10-13,1.3681,1.3745,1.3745,1.3231,1.3296,243800,2555782.5,-0.0385,-2.8169,10.4831,0.1545,1633302832.95,N/A,2624673380.85,157807037,0,253591631,22.2627,2.3889,1.5986,39.7422,
000006.SZ,深振业A,1999-10-14,1.3296,1.3231,1.3617,1.3141,1.3244,249000,2574130.6,-0.0051,-0.3865,10.3379,0.1578,1626990551.47,N/A,2614529715.61,157807037,0,253591631,22.1766,2.3797,1.5924,39.5886,
000006.SZ,深振业A,1999-10-15,1.3244,1.336,1.3617,1.3296,1.3527,499000,5224512.3,0.0283,2.1339,10.47,0.3162,1661708099.61,N/A,2670319874.43,157807037,0,253591631,22.6499,2.4304,1.6264,40.4334,
000006.SZ,深振业A,1999-10-18,1.3527,1.3527,1.3617,1.3077,1.3077,245300,2536464.2,-0.045,-3.3238,10.3403,0.1554,1606475636.66,N/A,2581562803.58,157807037,0,253591631,21.897,2.3497,1.5724,39.0895,
000006.SZ,深振业A,1999-10-19,1.3077,1.3077,1.3103,1.2756,1.2769,395400,3953230.5,-0.0308,-2.3576,9.9981,0.2506,1568601947.78,N/A,2520700812.14,157807037,0,253591631,21.3808,2.2943,1.5353,38.1679,
000006.SZ,深振业A,1999-10-20,1.2769,1.2589,1.3,1.2589,1.2949,212900,2127722.5,0.018,1.4085,9.994,0.1349,1590694932.96,N/A,2556203640.48,157807037,0,253591631,21.6819,2.3266,1.5569,38.7055,
000006.SZ,深振业A,1999-10-21,1.2949,1.2949,1.2949,1.2538,1.2615,233000,2296602.2,-0.0334,-2.5794,9.8567,0.1476,1549665103.34,N/A,2490269816.42,157807037,0,253591631,21.1227,2.2666,1.5167,37.7071,
000006.SZ,深振业A,1999-10-22,1.2615,1.2602,1.3129,1.2486,1.2897,402300,4015722.8,0.0283,2.2403,9.9819,0.2549,1584382651.48,N/A,2546059975.24,157807037,0,253591631,21.5959,2.3173,1.5507,38.5519,
000006.SZ,深振业A,1999-10-25,1.2897,1.2859,1.2974,1.2589,1.2602,175600,1734412,-0.0295,-2.2908,9.8771,0.1113,1548087032.97,N/A,2487733900.11,157807037,0,253591631,21.1011,2.2643,1.5152,37.6687,
000006.SZ,深振业A,1999-10-26,1.2602,1.2692,1.2949,1.2653,1.2872,397300,3954800,0.027,2.1407,9.9542,0.2518,1581226510.74,N/A,2540988142.62,157807037,0,253591631,21.5528,2.3127,1.5476,38.4751,
000006.SZ,深振业A,1999-10-27,1.2872,1.3488,1.3668,1.318,1.3437,700600,7295301.2,0.0565,4.3912,10.4129,0.444,1650661607.02,N/A,2652568460.26,157807037,0,253591631,22.4993,2.4143,1.6156,40.1646,
000006.SZ,深振业A,1999-10-28,1.3437,1.3437,1.3437,1.2987,1.3013,552100,5628368.7,-0.0424,-3.1549,10.1945,0.3499,1598585284.81,N/A,2568883222.03,157807037,0,253591631,21.7895,2.3381,1.5646,38.8975,
000006.SZ,深振业A,1999-10-29,1.3013,1.3013,1.3231,1.2859,1.2872,219600,2221552.7,-0.0141,-1.0859,10.1164,0.1392,1581226510.74,N/A,2540988142.62,157807037,0,253591631,21.5528,2.3127,1.5476,38.4751,
000006.SZ,深振业A,1999-11-01,1.2872,1.2846,1.2846,1.2653,1.2705,320600,3179192.5,-0.0167,-1.2974,9.9164,0.2032,1560711595.93,N/A,2508021230.59,157807037,0,253591631,21.2732,2.2827,1.5276,37.9759,
000006.SZ,深振业A,1999-11-02,1.2705,1.2705,1.2962,1.2589,1.2692,232000,2304389.4,-0.0013,-0.1011,9.9327,0.147,1559133525.56,N/A,2505485314.28,157807037,0,253591631,21.2517,2.2804,1.526,37.9375,
000006.SZ,深振业A,1999-11-03,1.2692,1.2949,1.2962,1.2589,1.2679,273300,2687887.3,-0.0013,-0.1012,9.8349,0.1732,1557555455.19,N/A,2502949397.97,157807037,0,253591631,21.2302,2.2781,1.5245,37.8991,
000006.SZ,深振业A,1999-11-04,1.2679,1.2602,1.2653,1.2435,1.2461,346700,3378814.5,-0.0218,-1.7224,9.7456,0.2197,1530728258.9,N/A,2459838820.7,157807037,0,253591631,20.8645,2.2389,1.4982,37.2463,
000006.SZ,深振业A,1999-11-05,1.2461,1.2396,1.3707,1.2396,1.3129,2439100,25122679.5,0.0668,5.3608,10.3,1.5456,1612787918.14,N/A,2591706468.82,157807037,0,253591631,21.983,2.3589,1.5785,39.2431,
000006.SZ,深振业A,1999-11-08,1.3129,1.318,1.3964,1.3026,1.3809,3228300,34140699.4,0.0681,5.1859,10.5754,2.0457,1696425647.75,N/A,2726110033.25,157807037,0,253591631,23.1231,2.4812,1.6604,41.2782,
000006.SZ,深振业A,1999-11-09,1.3809,1.3809,1.3835,1.3334,1.3386,1033500,10889280.9,-0.0424,-3.0698,10.5363,0.6549,1644349325.54,N/A,2642424795.02,157807037,0,253591631,22.4132,2.405,1.6094,40.011,
000006.SZ,深振业A,1999-11-10,1.3386,1.3386,1.3694,1.3039,1.3219,871500,9025236.3,-0.0167,-1.2476,10.356,0.5523,1623834410.73,N/A,2609457882.99,157807037,0,253591631,22.1336,2.375,1.5893,39.5118,
000006.SZ,深振业A,1999-11-11,1.3219,1.3167,1.336,1.282,1.2923,460700,4662964,-0.0295,-2.2352,10.1215,0.2919,1587538792.22,N/A,2551131807.86,157807037,0,253591631,21.6389,2.322,1.5538,38.6287,
000006.SZ,深振业A,1999-11-12,1.2923,1.2949,1.3244,1.291,1.2923,281800,2847702.5,0,0,10.1054,0.1786,1587538792.22,N/A,2551131807.86,157807037,0,253591631,21.6389,2.322,1.5538,38.6287,
000006.SZ,深振业A,1999-11-15,1.2923,1.2974,1.3411,1.2833,1.3141,545200,5571745,0.0218,1.6899,10.2196,0.3455,1614365988.51,N/A,2594242385.13,157807037,0,253591631,22.0046,2.3612,1.5801,39.2815,
000006.SZ,深振业A,1999-11-16,1.3141,1.372,1.372,1.291,1.2974,476500,4885104.4,-0.0167,-1.2708,10.2521,0.302,1593851073.7,N/A,2561275473.1,157807037,0,253591631,21.7249,2.3312,1.56,38.7823,
000006.SZ,深振业A,1999-11-17,1.2974,1.3103,1.3938,1.2949,1.3861,1798100,19162674.7,0.0886,6.8317,10.6572,1.1394,1702737929.23,N/A,2736253698.49,157807037,0,253591631,23.2091,2.4904,1.6666,41.4318,
000006.SZ,深振业A,1999-11-18,1.3861,1.3912,1.4362,1.3617,1.3925,2874500,31505194,0.0064,0.4634,10.9602,1.8215,1710628281.08,N/A,2748933280.04,157807037,0,253591631,23.3167,2.502,1.6743,41.6238,
000006.SZ,深振业A,1999-11-19,1.3925,1.4118,1.4259,1.3874,1.3938,1565500,17132680.4,0.0013,0.0923,10.9439,0.992,1712206351.45,N/A,2751469196.35,157807037,0,253591631,23.3382,2.5043,1.6758,41.6622,
000006.SZ,深振业A,1999-11-22,1.3938,1.4066,1.4259,1.3809,1.4002,604300,6586052.9,0.0064,0.4608,10.8986,0.3829,1720096703.3,N/A,2764148777.9,157807037,0,253591631,23.4457,2.5158,1.6836,41.8541,
000006.SZ,深振业A,1999-11-23,1.4002,1.4002,1.4233,1.3887,1.4131,420500,4602568.6,0.0128,0.9174,10.9455,0.2665,1735877407,N/A,2789507941,157807037,0,253591631,23.6608,2.5389,1.699,42.2381,
000006.SZ,深振业A,1999-11-24,1.4131,1.4156,1.4156,1.3642,1.3694,406300,4372846.8,-0.0437,-3.0909,10.7626,0.2575,1682223014.42,N/A,2703286786.46,157807037,0,253591631,22.9295,2.4604,1.6465,40.9326,
000006.SZ,深振业A,1999-11-25,1.3694,1.3655,1.3655,1.336,1.3398,392300,4106022.2,-0.0295,-2.1576,10.4665,0.2486,1645927395.91,N/A,2644960711.33,157807037,0,253591631,22.4348,2.4074,1.611,40.0494,
000006.SZ,深振业A,1999-11-26,1.3398,1.3437,1.3617,1.336,1.3475,214400,2248567.8,0.0077,0.5753,10.4877,0.1359,1655395818.13,N/A,2660176209.19,157807037,0,253591631,22.5638,2.4212,1.6202,40.2798,
000006.SZ,深振业A,1999-11-29,1.3475,1.3578,1.3681,1.3347,1.336,323300,3393910.9,-0.0116,-0.858,10.4977,0.2049,1641193184.8,N/A,2637352962.4,157807037,0,253591631,22.3702,2.4004,1.6063,39.9342,
000006.SZ,深振业A,1999-11-30,1.336,1.336,1.3488,1.3206,1.3296,359300,3716553.5,-0.0064,-0.4808,10.3439,0.2277,1633302832.95,N/A,2624673380.85,157807037,0,253591631,22.2627,2.3889,1.5986,39.7422,
000006.SZ,深振业A,1999-12-01,1.3296,1.3296,1.3463,1.3219,1.3373,280000,2907389.1,0.0077,0.5797,10.3835,0.1774,1642771255.17,N/A,2639888878.71,157807037,0,253591631,22.3917,2.4027,1.6079,39.9726,
000006.SZ,深振业A,1999-12-02,1.3373,1.336,1.3463,1.3129,1.3193,305000,3155287.4,-0.018,-1.3449,10.3452,0.1933,1620678269.99,N/A,2604386050.37,157807037,0,253591631,22.0906,2.3704,1.5863,39.4351,
000006.SZ,深振业A,1999-12-03,1.3193,1.3103,1.3334,1.3077,1.3103,343000,3507897.4,-0.009,-0.6816,10.2271,0.2174,1609631777.4,N/A,2586634636.2,157807037,0,253591631,21.94,2.3543,1.5754,39.1663,
000006.SZ,深振业A,1999-12-06,1.3103,1.3039,1.336,1.3039,1.3154,270700,2769583.3,0.0051,0.3922,10.2312,0.1715,1615944058.88,N/A,2596778301.44,157807037,0,253591631,22.0261,2.3635,1.5816,39.3199,
000006.SZ,深振业A,1999-12-07,1.3154,1.3129,1.336,1.3103,1.3244,151600,1559451.3,0.009,0.6836,10.2866,0.0961,1626990551.47,N/A,2614529715.61,157807037,0,253591631,22.1766,2.3797,1.5924,39.5886,
000006.SZ,深振业A,1999-12-08,1.3244,1.3231,1.3231,1.3,1.3064,198400,2018888.4,-0.018,-1.3579,10.1758,0.1257,1604897566.29,N/A,2579026887.27,157807037,0,253591631,21.8755,2.3473,1.5708,39.0511,
000006.SZ,深振业A,1999-12-09,1.3064,1.3064,1.3064,1.2897,1.2936,255800,2576943.2,-0.0128,-0.9833,10.0741,0.1621,1589116862.59,N/A,2553667724.17,157807037,0,253591631,21.6604,2.3243,1.5554,38.6671,
000006.SZ,深振业A,1999-12-10,1.2936,1.291,1.3103,1.2846,1.3026,180977,1826821.4,0.009,0.6951,10.0942,0.1147,1600163355.18,N/A,2571419138.34,157807037,0,253591631,21.811,2.3404,1.5662,38.9359,
000006.SZ,深振业A,1999-12-13,1.3026,1.3026,1.3039,1.2846,1.291,383000,3844517.7,-0.0116,-0.8876,10.0379,0.2427,1585960721.85,N/A,2548595891.55,157807037,0,253591631,21.6174,2.3196,1.5523,38.5903,
000006.SZ,深振业A,1999-12-14,1.291,1.2872,1.2974,1.282,1.2859,289700,2899661.9,-0.0051,-0.398,10.0092,0.1836,1579648440.37,N/A,2538452226.31,157807037,0,253591631,21.5313,2.3104,1.5461,38.4367,
000006.SZ,深振业A,1999-12-15,1.2859,1.291,1.3784,1.2846,1.3386,853400,8915510.2,0.0527,4.0959,10.447,0.5408,1644349325.54,N/A,2642424795.02,157807037,0,253591631,22.4132,2.405,1.6094,40.011,
000006.SZ,深振业A,1999-12-16,1.3386,1.3424,1.3488,1.3077,1.3103,313100,3224070.6,-0.0283,-2.1113,10.2973,0.1984,1609631777.4,N/A,2586634636.2,157807037,0,253591631,21.94,2.3543,1.5754,39.1663,
000006.SZ,深振业A,1999-12-17,1.3103,1.2974,1.3154,1.291,1.2936,279000,2818483.9,-0.0167,-1.2745,10.1021,0.1768,1589116862.59,N/A,2553667724.17,157807037,0,253591631,21.6604,2.3243,1.5554,38.6671,
000006.SZ,深振业A,1999-12-21,1.2936,1.291,1.291,1.2653,1.2705,352000,3490152.2,-0.0231,-1.7875,9.9152,0.2231,1560711595.93,N/A,2508021230.59,157807037,0,253591631,21.2732,2.2827,1.5276,37.9759,
000006.SZ,深振业A,1999-12-22,1.2705,1.2589,1.2807,1.2589,1.2602,353700,3480113.9,-0.0103,-0.8089,9.8392,0.2241,1548087032.97,N/A,2487733900.11,157807037,0,253591631,21.1011,2.2643,1.5152,37.6687,
000006.SZ,深振业A,1999-12-23,1.2602,1.2602,1.2602,1.2461,1.2461,244561,2377101.6,-0.0141,-1.1213,9.7199,0.155,1530728258.9,N/A,2459838820.7,157807037,0,253591631,20.8645,2.2389,1.4982,37.2463,
000006.SZ,深振业A,1999-12-24,1.2461,1.2461,1.2589,1.2281,1.2281,291200,2805000,-0.018,-1.4433,9.6326,0.1845,1508635273.72,N/A,2424335992.36,157807037,0,253591631,20.5634,2.2065,1.4766,36.7088,
000006.SZ,深振业A,1999-12-27,1.2281,1.2204,1.2396,1.1947,1.196,261900,2458082,-0.0321,-2.6151,9.3856,0.166,1469183514.47,N/A,2360938084.61,157807037,0,253591631,20.0257,2.1488,1.438,35.7488,
000006.SZ,深振业A,1999-12-28,1.196,1.2011,1.2332,1.1934,1.1934,275800,2586376.1,-0.0026,-0.2148,9.3777,0.1748,1466027373.73,N/A,2355866251.99,157807037,0,253591631,19.9826,2.1442,1.4349,35.672,
000006.SZ,深振业A,1999-12-29,1.1934,1.2165,1.2204,1.1921,1.2062,218100,2037447,0.0128,1.0764,9.3418,0.1382,1481808077.43,N/A,2381225415.09,157807037,0,253591631,20.1977,2.1673,1.4503,36.056,
000006.SZ,深振业A,1999-12-30,1.2062,1.2191,1.2281,1.2075,1.2152,137100,1295060.8,0.009,0.7455,9.4461,0.0869,1492854570.02,N/A,2398976829.26,157807037,0,253591631,20.3483,2.1835,1.4611,36.3248,
000006.SZ,深振业A,2000-01-04,1.2152,1.2281,1.2718,1.2075,1.2461,319200,3088808.1,0.0308,2.537,9.6767,0.2023,1530728258.9,N/A,2459838820.7,157807037,0,253591631,26.259,2.3221,1.2663,85.5141,
000006.SZ,深振业A,2000-01-05,1.2461,1.2461,1.2718,1.2281,1.2345,672100,6533268.9,-0.0116,-0.9278,9.7207,0.4259,1516525625.57,N/A,2437015573.91,157807037,0,253591631,26.0154,2.3006,1.2546,84.7206,
000006.SZ,深振业A,2000-01-06,1.2345,1.2204,1.2807,1.2204,1.2718,653500,6371145.6,0.0373,3.0177,9.7493,0.4141,1562289666.3,N/A,2510557146.9,157807037,0,253591631,26.8005,2.37,1.2924,87.2773,
000006.SZ,深振业A,2000-01-07,1.2718,1.291,1.3463,1.2718,1.3424,2225000,22692137.8,0.0707,5.5556,10.1987,1.4099,1649083536.65,N/A,2650032543.95,157807037,0,253591631,28.2894,2.5017,1.3642,92.126,
000006.SZ,深振业A,2000-01-10,1.3424,1.3488,1.4131,1.309,1.3899,2773300,29816020.4,0.0475,3.5407,10.7511,1.7574,1707472140.34,N/A,2743861447.42,157807037,0,253591631,29.291,2.5902,1.4125,95.3879,
000006.SZ,深振业A,2000-01-11,1.3899,1.3899,1.3938,1.2846,1.3026,1503900,15617974.9,-0.0874,-6.2847,10.385,0.953,1600163355.18,N/A,2571419138.34,157807037,0,253591631,27.4502,2.4275,1.3238,89.3931,
000006.SZ,深振业A,2000-01-12,1.3026,1.2974,1.3231,1.2538,1.2589,848500,8459804.9,-0.0437,-3.3531,9.9703,0.5377,1546508962.6,N/A,2485197983.8,157807037,0,253591631,26.5297,2.3461,1.2794,86.3957,
000006.SZ,深振业A,2000-01-13,1.2589,1.2589,1.2782,1.2461,1.2499,475500,4682030.7,-0.009,-0.7143,9.8465,0.3013,1535462470.01,N/A,2467446569.63,157807037,0,253591631,26.3402,2.3293,1.2702,85.7786,
000006.SZ,深振业A,2000-01-14,1.2499,1.2538,1.2589,1.2075,1.2165,433600,4149109.4,-0.0334,-2.6721,9.569,0.2748,1494432640.39,N/A,2401512745.57,157807037,0,253591631,25.6364,2.2671,1.2363,83.4864,
000006.SZ,深振业A,2000-01-17,1.2165,1.2101,1.2435,1.1972,1.2332,345200,3294506.1,0.0167,1.3728,9.5438,0.2187,1514947555.2,N/A,2434479657.6,157807037,0,253591631,25.9883,2.2982,1.2533,84.6325,
000006.SZ,深振业A,2000-01-18,1.2332,1.2435,1.2435,1.2114,1.2152,420700,3992051.4,-0.018,-1.4583,9.4891,0.2666,1492854570.02,N/A,2398976829.26,157807037,0,253591631,25.6093,2.2647,1.235,83.3983,
000006.SZ,深振业A,2000-01-19,1.2152,1.2075,1.2281,1.2024,1.2165,356000,3379591.3,0.0013,0.1057,9.4932,0.2256,1494432640.39,N/A,2401512745.57,157807037,0,253591631,25.6364,2.2671,1.2363,83.4864,
000006.SZ,深振业A,2000-01-20,1.2165,1.2217,1.2435,1.2075,1.2396,748800,7122673.7,0.0231,1.9007,9.5121,0.4745,1522837907.05,N/A,2447159239.15,157807037,0,253591631,26.1237,2.3102,1.2598,85.0733,
000006.SZ,深振业A,2000-01-21,1.2396,1.2435,1.2512,1.2088,1.2281,904500,8595292.5,-0.0116,-0.9326,9.5028,0.5732,1508635273.72,N/A,2424335992.36,157807037,0,253591631,25.88,2.2886,1.2481,84.2799,
000006.SZ,深振业A,2000-01-24,1.2281,1.2139,1.2204,1.1664,1.1947,1476000,13571101.1,-0.0334,-2.7197,9.1945,0.9353,1467605444.1,N/A,2358402168.3,157807037,0,253591631,25.1762,2.2264,1.2141,81.9877,
000006.SZ,深振业A,2000-01-25,1.1947,1.2075,1.2512,1.1883,1.2011,854300,8064662.2,0.0064,0.5376,9.4401,0.5414,1475495795.95,N/A,2371081749.85,157807037,0,253591631,25.3115,2.2383,1.2206,82.4285,
000006.SZ,深振业A,2000-01-26,1.2011,1.2075,1.2191,1.1883,1.2101,563800,5276000,0.009,0.7487,9.3579,0.3573,1486542288.54,N/A,2388833164.02,157807037,0,253591631,25.501,2.2551,1.2298,83.0456,
000006.SZ,深振业A,2000-01-27,1.2101,1.2319,1.3077,1.2319,1.2833,2963000,29226189.2,0.0732,6.051,9.8637,1.8776,1576492299.63,N/A,2533380393.69,157807037,0,253591631,27.0441,2.3915,1.3042,88.0707,
000006.SZ,深振业A,2000-01-28,1.2833,1.3488,1.4118,1.3488,1.4118,7860200,85701456.6,0.1285,10.01,10.9032,4.9809,1734299336.63,N/A,2786972024.69,157807037,0,253591631,29.7512,2.6309,1.4347,96.8866,
000006.SZ,深振业A,2000-02-14,1.4118,1.5415,1.5531,1.4901,1.5531,6051500,72242484.7,0.1413,10.0091,11.9379,3.8347,1907887077.33,N/A,3065922818.79,157807037,0,253591631,32.729,2.8943,1.5783,106.584,
000006.SZ,深振业A,2000-02-15,1.5531,1.6006,1.6366,1.44,1.4889,9673500,119140496,-0.0642,-4.1356,12.3162,6.13,1828983558.83,N/A,2939127003.29,157807037,0,253591631,31.3755,2.7746,1.5131,102.1761,
000006.SZ,深振业A,2000-02-16,1.4889,1.4889,1.5865,1.4516,1.5608,5497300,65394547,0.0719,4.8318,11.8958,3.4836,1917355499.55,N/A,3081138316.65,157807037,0,253591631,32.8915,2.9086,1.5862,107.113,
000006.SZ,深振业A,2000-02-17,1.5608,1.5672,1.7175,1.4901,1.4978,7930400,99491357.7,-0.0629,-4.0329,12.5456,5.0254,1840030051.42,N/A,2956878417.46,157807037,0,253591631,31.565,2.7913,1.5222,102.7932,
000006.SZ,深振业A,2000-02-18,1.4978,1.4837,1.4966,1.4002,1.4709,3015200,33870401.8,-0.027,-1.801,11.2332,1.9107,1806890573.65,N/A,2903624174.95,157807037,0,253591631,30.9965,2.7411,1.4948,100.9419,
000006.SZ,深振业A,2000-02-21,1.4709,1.4709,1.5852,1.4143,1.5351,4142900,48691223.4,0.0642,4.3668,11.7529,2.6253,1885794092.15,N/A,3030419990.45,157807037,0,253591631,32.35,2.8608,1.5601,105.3498,
000006.SZ,深振业A,2000-02-22,1.5351,1.539,1.6019,1.4323,1.4362,3097600,36411332,-0.0989,-6.4435,11.7547,1.9629,1764282673.66,N/A,2835154434.58,157807037,0,253591631,30.2656,2.6764,1.4595,98.5616,
000006.SZ,深振业A,2000-02-23,1.4362,1.4131,1.4362,1.3501,1.3617,2507400,27075596.3,-0.0745,-5.1878,10.7983,1.5889,1672754592.2,N/A,2688071288.6,157807037,0,253591631,28.6954,2.5376,1.3838,93.4484,
000006.SZ,深振业A,2000-02-24,1.3617,1.3553,1.4079,1.3424,1.4002,1479300,15752353.6,0.0385,2.8302,10.6485,0.9374,1720096703.3,N/A,2764148777.9,157807037,0,253591631,29.5076,2.6094,1.423,96.0931,
000006.SZ,深振业A,2000-02-25,1.4002,1.3964,1.4002,1.3488,1.3565,1674800,17770157.7,-0.0437,-3.1193,10.6103,1.0613,1666442310.72,N/A,2677927623.36,157807037,0,253591631,28.5872,2.528,1.3786,93.0957,
000006.SZ,深振业A,2000-02-28,1.3565,1.3553,1.4246,1.3501,1.4131,1901200,20727721.9,0.0565,4.1667,10.9024,1.2048,1735877407,N/A,2789507941,157807037,0,253591631,29.7783,2.6333,1.436,96.9747,
000006.SZ,深振业A,2000-02-29,1.4131,1.4143,1.5415,1.3745,1.4811,4073500,46289208.4,0.0681,4.8182,11.3635,2.5813,1819515136.61,N/A,2923911505.43,157807037,0,253591631,31.2131,2.7602,1.5052,101.6471,
000006.SZ,深振业A,2000-03-01,1.4811,1.4901,1.5402,1.4336,1.4606,3563600,41320000,-0.0206,-1.3877,11.595,2.2582,1794266010.69,N/A,2883336844.47,157807037,0,253591631,30.7799,2.7219,1.4843,100.2366,
000006.SZ,深振业A,2000-03-02,1.4606,1.4747,1.5081,1.4465,1.4644,2103500,24085262,0.0039,0.2639,11.4501,1.333,1799000221.8,N/A,2890944593.4,157807037,0,253591631,30.8611,2.7291,1.4883,100.5011,
000006.SZ,深振业A,2000-03-03,1.4644,1.4773,1.5158,1.4465,1.4734,1978300,22814403.7,0.009,0.614,11.5323,1.2536,1810046714.39,N/A,2908696007.57,157807037,0,253591631,31.0506,2.7459,1.4974,101.1182,
000006.SZ,深振业A,2000-03-06,1.4734,1.4773,1.503,1.3617,1.3758,2261900,25194481.5,-0.0976,-6.626,11.1386,1.4333,1690113366.27,N/A,2715966368.01,157807037,0,253591631,28.9932,2.5639,1.3982,94.4181,
000006.SZ,深振业A,2000-03-07,1.3758,1.363,1.4002,1.3514,1.3989,1438800,15324083.3,0.0231,1.6807,10.6506,0.9117,1718518632.93,N/A,2761612861.59,157807037,0,253591631,29.4805,2.607,1.4217,96.005,
000006.SZ,深振业A,2000-03-08,1.3989,1.3989,1.4131,1.3617,1.3938,1259800,13581840,-0.0051,-0.3673,10.7809,0.7983,1712206351.45,N/A,2751469196.35,157807037,0,253591631,29.3722,2.5974,1.4165,95.6523,
000006.SZ,深振业A,2000-03-09,1.3938,1.3938,1.4208,1.3617,1.4002,1500400,16141703.6,0.0064,0.4608,10.7583,0.9508,1720096703.3,N/A,2764148777.9,157807037,0,253591631,29.5076,2.6094,1.423,96.0931,
000006.SZ,深振业A,2000-03-10,1.4002,1.3887,1.3989,1.3617,1.3642,1010900,10792391,-0.036,-2.5688,10.676,0.6406,1675910732.94,N/A,2693143121.22,157807037,0,253591631,28.7496,2.5424,1.3864,93.6247,
000006.SZ,深振业A,2000-03-13,1.3642,1.3553,1.4002,1.3553,1.3899,774600,8297023,0.0257,1.8832,10.7114,0.4909,1707472140.34,N/A,2743861447.42,157807037,0,253591631,29.291,2.5902,1.4125,95.3879,
000006.SZ,深振业A,2000-03-14,1.3899,1.3874,1.3874,1.3103,1.3475,1565400,16344452.5,-0.0424,-3.0499,10.4411,0.992,1655395818.13,N/A,2660176209.19,157807037,0,253591631,28.3977,2.5112,1.3695,92.4786,
000006.SZ,深振业A,2000-03-15,1.3475,1.3488,1.3976,1.3475,1.3874,1252600,13414076.5,0.0398,2.9552,10.709,0.7938,1704315999.6,N/A,2738789614.8,157807037,0,253591631,29.2369,2.5855,1.4099,95.2115,
000006.SZ,深振业A,2000-03-16,1.3874,1.3861,1.3861,1.2949,1.3052,1211800,12494109.6,-0.0822,-5.9259,10.3104,0.7679,1603319495.92,N/A,2576490970.96,157807037,0,253591631,27.5043,2.4322,1.3264,89.5694,
000006.SZ,深振业A,2000-03-17,1.3052,1.3039,1.3488,1.3,1.3321,959500,9874700.7,0.027,2.0669,10.2915,0.608,1636458973.69,N/A,2629745213.47,157807037,0,253591631,28.0728,2.4825,1.3538,91.4207,
000006.SZ,深振业A,2000-03-20,1.3321,1.2846,1.3617,1.2846,1.3604,1243700,12918271.4,0.0283,2.1215,10.387,0.7881,1671176521.83,N/A,2685535372.29,157807037,0,253591631,28.6684,2.5352,1.3825,93.3602,
000006.SZ,深振业A,2000-03-21,1.3604,1.3578,1.458,1.3488,1.4015,2420700,26645426.3,0.0411,3.0217,11.0073,1.534,1721674773.67,N/A,2766684694.21,157807037,0,253591631,29.5346,2.6118,1.4243,96.1813,
000006.SZ,深振业A,2000-03-22,1.4015,1.4015,1.4131,1.3668,1.3784,1188500,12835125,-0.0231,-1.6499,10.7994,0.7531,1693269507.01,N/A,2721038200.63,157807037,0,253591631,29.0474,2.5687,1.4008,94.5944,
000006.SZ,深振业A,2000-03-23,1.3784,1.3707,1.4105,1.3681,1.3938,1235800,13361123.2,0.0154,1.1184,10.8117,0.7831,1712206351.45,N/A,2751469196.35,157807037,0,253591631,29.3722,2.5974,1.4165,95.6523,
