,代码,日期,开盘价(元),收盘价(元),最低价(元),最高价(元),总股本(股),总市值(元),涨跌幅(%),label
18,000010.SZ,1995-11-23,0.7722,0.7657,0.7611,0.7805,52366608,432024516.0,-1.7857,0.7703
19,000010.SZ,1995-11-24,0.7675,0.762,0.7592,0.7703,52366608,429929851.68,-0.4848,0.774
20,000010.SZ,1995-11-27,0.7518,0.7499,0.7481,0.774,52366608,423122192.64,-1.5834,0.7499
21,000010.SZ,1995-11-28,0.7434,0.7406,0.7193,0.7499,52366608,417885531.84,-1.2376,0.7425
22,000010.SZ,1995-11-29,0.7332,0.7137,0.7137,0.7425,52366608,402699215.52,-3.6341,0.7425
23,000010.SZ,1995-11-30,0.7239,0.6998,0.6942,0.7425,52366608,394844224.32,-1.9506,0.6942
24,000010.SZ,1995-12-01,0.6775,0.6766,0.6682,0.6942,52366608,381752572.32,-3.3156,0.672
25,000010.SZ,1995-12-04,0.6608,0.6579999999999999,0.6525,0.672,52366608,371279250.72,-2.7435,0.6664
26,000010.SZ,1995-12-05,0.6552,0.6664,0.6552,0.6664,52366608,375992245.44,1.2694,0.6673
27,000010.SZ,1995-12-06,0.6636,0.6562,0.6506,0.6673,52366608,370231918.56,-1.5319999999999998,0.659
28,000010.SZ,1995-12-07,0.6478,0.6562,0.6469,0.659,52366608,370231918.56,0.0,0.6775
29,000010.SZ,1995-12-08,0.6608,0.6636,0.6571,0.6775,52366608,374421247.2,1.1315,0.6673
30,000010.SZ,1995-12-11,0.6497,0.6311,0.6311,0.6673,52366608,356092934.4,-4.8951,0.6562
31,000010.SZ,1995-12-12,0.6228,0.6497,0.62,0.6562,52366608,366566256.0,2.9412,0.6488
32,000010.SZ,1995-12-13,0.645,0.6348,0.6311,0.6488,52366608,358187598.72,-2.2857,0.6385
33,000010.SZ,1995-12-14,0.6265,0.62,0.6172,0.6385,52366608,349808941.44,-2.3392,0.62
34,000010.SZ,1995-12-15,0.6181,0.594,0.5903,0.62,52366608,335146291.2,-4.1916,0.5866
35,000010.SZ,1995-12-18,0.5856,0.5736,0.5652,0.5866,52366608,323625637.44,-3.4375,0.5847
36,000010.SZ,1995-12-19,0.5736,0.5736,0.5671,0.5847,52366608,323625637.44,0.0,0.5791
37,000010.SZ,1995-12-20,0.5782,0.5782,0.5708,0.5791,52366608,326243967.84,0.8091,0.5847
38,000010.SZ,1995-12-21,0.5754,0.5717,0.5717,0.5847,52366608,322578305.28,-1.1236,0.5754
39,000010.SZ,1995-12-22,0.5671,0.5661,0.5634,0.5754,52366608,319436308.8,-0.9740000000000001,0.5829
40,000010.SZ,1995-12-25,0.5569,0.5522,0.5504,0.5829,52366608,311581317.6,-2.459,0.5661
41,000010.SZ,1995-12-26,0.5522,0.5504,0.5504,0.5661,52366608,310533985.44,-0.3361,0.5606
42,000010.SZ,1995-12-27,0.5467,0.5569,0.5439,0.5606,52366608,314199648.0,1.1804,0.5643
43,000010.SZ,1995-12-28,0.5476,0.5457,0.5383,0.5643,52366608,307915655.04,-2.0,0.5522
44,000010.SZ,1995-12-29,0.5402,0.5337,0.529,0.5522,52366608,301107996.0,-2.2109,0.5272
45,000010.SZ,1996-01-02,0.5197,0.5197,0.5142,0.5272,52366608,293253004.8,-2.6087,0.5244
46,000010.SZ,1996-01-03,0.5114,0.5244,0.5105,0.5244,52366608,295871335.2,0.8929,0.5364
47,000010.SZ,1996-01-04,0.5197,0.5364,0.5197,0.5364,52366608,302678994.24,2.3009,0.5402
48,000010.SZ,1996-01-05,0.5383,0.5123,0.5077,0.5402,52366608,289063676.16,-4.4983,0.5049
49,000010.SZ,1996-01-08,0.5012,0.504,0.4919,0.5049,52366608,284350681.44,-1.6304,0.5281
50,000010.SZ,1996-01-09,0.5012,0.5253,0.5012,0.5281,52366608,296395001.28,4.2357,0.5272
51,000010.SZ,1996-01-10,0.5272,0.5105,0.5012,0.5272,52366608,288016344.0,-2.8269,0.5197
52,000010.SZ,1996-01-11,0.5105,0.5067,0.503,0.5197,52366608,285921679.68,-0.7273,0.5132
53,000010.SZ,1996-01-12,0.5067,0.5114,0.503,0.5132,52366608,288540010.08,0.9158,0.5179
54,000010.SZ,1996-01-15,0.5105,0.516,0.5067,0.5179,52366608,291158340.48,0.9074,0.5197
55,000010.SZ,1996-01-16,0.5086,0.5188,0.5086,0.5197,52366608,292729338.72,0.5396,0.5179
56,000010.SZ,1996-01-17,0.5086,0.5012,0.4993,0.5179,52366608,282779683.2,-3.3989,0.4993
57,000010.SZ,1996-01-18,0.4993,0.4761,0.4733,0.4993,52366608,268640699.04,-5.0,0.4826
58,000010.SZ,1996-01-19,0.4733,0.478,0.439,0.4826,52366608,269688031.2,0.3899,0.4715
59,000010.SZ,1996-01-22,0.465,0.465,0.4594,0.4715,52366608,262356706.08,-2.7184,0.4733
60,000010.SZ,1996-01-23,0.4641,0.4687,0.4594,0.4733,52366608,264451370.4,0.7984,0.4715
61,000010.SZ,1996-01-24,0.4706,0.4687,0.4659,0.4715,52366608,264451370.4,0.0,0.4817
62,000010.SZ,1996-01-25,0.4733,0.4641,0.4613,0.4817,52366608,261833040.0,-0.9901,0.4826
63,000010.SZ,1996-01-26,0.465,0.4687,0.4603,0.4826,52366608,264451370.4,1.0,0.4733
64,000010.SZ,1996-01-29,0.4733,0.4724,0.4613,0.4733,52366608,266546034.72,0.7921,0.4724
65,000010.SZ,1996-01-30,0.4687,0.4696,0.465,0.4724,52366608,264975036.48,-0.5894,0.478
66,000010.SZ,1996-01-31,0.4696,0.4771,0.4659,0.478,52366608,269164365.12,1.581,0.478
67,000010.SZ,1996-02-01,0.478,0.4743,0.4706,0.478,52366608,267593366.88,-0.5837,0.4743
68,000010.SZ,1996-02-02,0.4733,0.4706,0.4668,0.4743,52366608,265498702.56,-0.7828,0.4817
69,000010.SZ,1996-02-05,0.4817,0.465,0.465,0.4817,52366608,262356706.08,-1.1834,0.4641
70,000010.SZ,1996-02-06,0.4594,0.4622,0.4594,0.4641,52366608,260785707.84,-0.5988,0.465
71,000010.SZ,1996-02-07,0.4641,0.4631,0.4613,0.465,52366608,261309373.92,0.2008,0.4603
72,000010.SZ,1996-02-08,0.4594,0.4576,0.4548,0.4603,52366608,258167377.44,-1.2024,0.4622
73,000010.SZ,1996-02-09,0.4622,0.4576,0.4566,0.4622,52366608,258167377.44,0.0,0.4622
74,000010.SZ,1996-02-12,0.4622,0.4603,0.4548,0.4622,52366608,259738375.68,0.6085,0.4798
75,000010.SZ,1996-02-13,0.4594,0.4659,0.4594,0.4798,52366608,262880372.16,1.2097,0.4733
76,000010.SZ,1996-02-14,0.4668,0.4622,0.4603,0.4733,52366608,260785707.84,-0.7968,0.4715
77,000010.SZ,1996-02-15,0.4715,0.4687,0.4641,0.4715,52366608,264451370.4,1.4056,0.4798
78,000010.SZ,1996-02-16,0.4668,0.4771,0.4668,0.4798,52366608,269164365.12,1.7822,0.5429
79,000010.SZ,1996-03-04,0.4817,0.5355,0.4817,0.5429,52366608,302155328.16,12.2568,0.5383
80,000010.SZ,1996-03-05,0.5374,0.5151,0.5105,0.5383,52366608,290634674.4,-3.8128,0.529
81,000010.SZ,1996-03-06,0.5114,0.49,0.49,0.529,52366608,276495690.24,-4.8649,0.5012
82,000010.SZ,1996-03-07,0.4919,0.4984,0.49,0.5012,52366608,281208684.96,1.7045,0.5003
83,000010.SZ,1996-03-08,0.4789,0.4919,0.4789,0.5003,52366608,277543022.4,-1.3035,0.4882
84,000010.SZ,1996-03-11,0.4882,0.4761,0.4743,0.4882,52366608,268640699.04,-3.2075,0.4752
85,000010.SZ,1996-03-12,0.4733,0.4743,0.4659,0.4752,52366608,267593366.88,-0.3899,0.478
86,000010.SZ,1996-03-13,0.4724,0.4733,0.4678,0.478,52366608,267069700.8,-0.1957,0.4808
87,000010.SZ,1996-03-14,0.4659,0.4715,0.4659,0.4808,52366608,266022368.64,-0.3922,0.4761
88,000010.SZ,1996-03-15,0.4687,0.4752,0.4659,0.4761,52366608,268117032.96,0.7874,0.478
89,000010.SZ,1996-03-18,0.4752,0.4771,0.4715,0.478,52366608,269164365.12,0.3906,0.4826
90,000010.SZ,1996-03-19,0.4752,0.4808,0.4733,0.4826,52366608,271259029.44,0.7782,0.4873
91,000010.SZ,1996-03-20,0.4789,0.4826,0.4761,0.4873,52366608,272306361.6,0.3861,0.5086
92,000010.SZ,1996-03-21,0.4835,0.4919,0.4835,0.5086,52366608,277543022.4,1.9231,0.4993
93,000010.SZ,1996-03-22,0.4891,0.4993,0.4854,0.4993,52366608,281732351.04,1.5094,0.5086
94,000010.SZ,1996-03-25,0.5012,0.5012,0.4975,0.5086,52366608,282779683.2,0.3717,0.5225
95,000010.SZ,1996-03-26,0.5012,0.5105,0.4993,0.5225,52366608,288016344.0,1.8519,0.5058
96,000010.SZ,1996-03-27,0.5058,0.4938,0.49,0.5058,52366608,278590354.56,-3.2727,0.4993
97,000010.SZ,1996-03-28,0.4882,0.4808,0.478,0.4993,52366608,271259029.44,-2.6316,0.49
98,000010.SZ,1996-03-29,0.4808,0.4863,0.4789,0.49,52366608,274401025.92,1.1583,0.5262
99,000010.SZ,1996-04-01,0.5067,0.4882,0.4873,0.5262,52366608,275448358.08,0.3817,0.4965
100,000010.SZ,1996-04-02,0.4873,0.4919,0.4873,0.4965,52366608,277543022.4,0.7605,0.4947
101,000010.SZ,1996-04-03,0.4863,0.49,0.4854,0.4947,52366608,276495690.24,-0.3774,0.4919
102,000010.SZ,1996-04-04,0.49,0.4873,0.4873,0.4919,52366608,274924692.0,-0.5682,0.503
103,000010.SZ,1996-04-05,0.4882,0.5012,0.4835,0.503,52366608,282779683.2,2.8571,0.5095
104,000010.SZ,1996-04-08,0.5021,0.5058,0.4947,0.5095,52366608,285398013.6,0.9259,0.5095
105,000010.SZ,1996-04-09,0.5021,0.4984,0.4984,0.5095,52366608,281208684.96,-1.4679,0.5188
106,000010.SZ,1996-04-10,0.5151,0.5021,0.4965,0.5188,52366608,283303349.28,0.7449,0.5086
107,000010.SZ,1996-04-11,0.5067,0.5086,0.4993,0.5086,52366608,286969011.84,1.2939,0.5262
108,000010.SZ,1996-04-12,0.4965,0.5067,0.4965,0.5262,52366608,285921679.68,-0.365,0.5253
109,000010.SZ,1996-04-15,0.503,0.517,0.503,0.5253,52366608,291682006.56,2.0147,0.5207
110,000010.SZ,1996-04-16,0.517,0.5197,0.5067,0.5207,52366608,293253004.8,0.5386,0.5364
111,000010.SZ,1996-04-17,0.5207,0.5309,0.5197,0.5364,52366608,299536997.76,2.1429,0.594
112,000010.SZ,1996-04-18,0.5364,0.5894,0.5364,0.594,52366608,332527960.8,11.014000000000001,0.594
113,000010.SZ,1996-04-19,0.594,0.5736,0.5661,0.594,52366608,323625637.44,-2.6772,0.5921
114,000010.SZ,1996-04-22,0.5569,0.5661,0.5569,0.5921,52366608,319436308.8,-1.2945,0.5819
115,000010.SZ,1996-04-23,0.5661,0.5819,0.5615,0.5819,52366608,328338632.16,2.7869,0.6358
116,000010.SZ,1996-04-24,0.6042,0.6339,0.594,0.6358,52366608,357663932.64,8.9314,0.659
117,000010.SZ,1996-04-25,0.6311,0.5829,0.5754,0.659,52366608,328862298.24,-8.0527,0.6868
118,000010.SZ,1996-04-26,0.5661,0.6265,0.5661,0.6868,52366608,353474604.0,7.4841,0.6757
119,000010.SZ,1996-04-29,0.6571,0.6608,0.6126,0.6757,52366608,372850248.96,5.4815,0.6729
120,000010.SZ,1996-04-30,0.6636,0.6172,0.6042,0.6729,52366608,348237943.2,-6.6011,0.6469
121,000010.SZ,1996-05-02,0.6469,0.5652,0.5606,0.6469,52366608,318912642.72,-8.4211,0.594
122,000010.SZ,1996-05-03,0.5624,0.5773,0.5383,0.594,52366608,325720301.76,2.1346,0.6664
123,000010.SZ,1996-05-06,0.6664,0.6079,0.5764,0.6664,52366608,343001282.4,5.3055,0.6126
124,000010.SZ,1996-05-07,0.6116,0.5912,0.5661,0.6126,52366608,333575292.96,-2.7481,0.6033
125,000010.SZ,1996-05-08,0.5847,0.5829,0.5764,0.6033,52366608,328862298.24,-1.4129,0.5903
126,000010.SZ,1996-05-09,0.5847,0.5522,0.5522,0.5903,52366608,311581317.6,-5.2548,0.5652
127,000010.SZ,1996-05-10,0.5569,0.5504,0.5383,0.5652,52366608,310533985.44,-0.3361,0.5819
128,000010.SZ,1996-05-13,0.5476,0.5782,0.5476,0.5819,52366608,326243967.84,5.059,0.5875
129,000010.SZ,1996-05-14,0.5847,0.5615,0.5578,0.5875,52366608,316817978.4,-2.8892,0.5801
130,000010.SZ,1996-05-15,0.5587,0.5791,0.5569,0.5801,52366608,326767633.92,3.1405,0.594
131,000010.SZ,1996-05-16,0.5801,0.5875,0.5801,0.594,52366608,331480628.64,1.4423,0.5986
132,000010.SZ,1996-05-17,0.5903,0.5949,0.5764,0.5986,52366608,335669957.28,1.2638,0.581
133,000010.SZ,1996-05-21,0.5801,0.568,0.5661,0.581,52366608,320483640.96,-4.5242,0.5736
134,000010.SZ,1996-05-22,0.5476,0.5652,0.5105,0.5736,52366608,318912642.72,-0.4902,0.5764
135,000010.SZ,1996-05-23,0.5754,0.5467,0.529,0.5764,52366608,308439321.12,-3.2841,0.5931
136,000010.SZ,1996-05-24,0.5643,0.5643,0.555,0.5931,52366608,318388976.64,3.2258,0.5801
137,000010.SZ,1996-05-27,0.5652,0.5448,0.5392,0.5801,52366608,307391988.96,-3.4539,0.5569
138,000010.SZ,1996-05-28,0.555,0.555,0.5429,0.5569,52366608,313152315.84,1.8739,0.645
139,000010.SZ,1996-05-29,0.645,0.5708,0.5504,0.645,52366608,322054639.2,2.8428,0.5708
140,000010.SZ,1996-05-30,0.5615,0.5467,0.5402,0.5708,52366608,308439321.12,-4.2276,0.5689
141,000010.SZ,1996-05-31,0.5476,0.5522,0.5439,0.5689,52366608,311581317.6,1.0187,0.5708
142,000010.SZ,1996-06-03,0.5522,0.555,0.5197,0.5708,52366608,313152315.84,0.5042,0.5847
143,000010.SZ,1996-06-04,0.5522,0.5559,0.5383,0.5847,52366608,313675981.92,0.1672,0.5717
144,000010.SZ,1996-06-05,0.555,0.5652,0.5429,0.5717,52366608,318912642.72,1.6694,0.5661
145,000010.SZ,1996-06-06,0.5476,0.5541,0.5346,0.5661,52366608,312628649.76,-1.9704,0.5615
146,000010.SZ,1996-06-07,0.555,0.5532,0.5439,0.5615,52366608,312104983.68,-0.1675,0.5708
147,000010.SZ,1996-06-10,0.5541,0.5708,0.5476,0.5708,52366608,322054639.2,3.1879,0.6023
148,000010.SZ,1996-06-11,0.5829,0.5661,0.5643,0.6023,52366608,319436308.8,-0.813,0.5689
149,000010.SZ,1996-06-12,0.5661,0.5587,0.555,0.5689,52366608,315246980.16,-1.3115,0.5847
150,000010.SZ,1996-06-13,0.5661,0.5717,0.5559,0.5847,52366608,322578305.28,2.3256,0.5894
151,000010.SZ,1996-06-14,0.581,0.5819,0.5661,0.5894,52366608,328338632.16,1.7857,0.62
152,000010.SZ,1996-06-17,0.5847,0.5986,0.5801,0.62,52366608,337764621.6,2.8708,0.6209
153,000010.SZ,1996-06-18,0.6172,0.5801,0.5745,0.6209,52366608,327291300.0,-3.1008,0.5847
154,000010.SZ,1996-06-19,0.5829,0.5699,0.5569,0.5847,52366608,321530973.12,-1.76,0.5661
155,000010.SZ,1996-06-20,0.5661,0.5661,0.5569,0.5661,52366608,319436308.8,-0.6515,0.5829
156,000010.SZ,1996-06-21,0.5661,0.5671,0.5634,0.5829,52366608,319959974.88,0.1639,0.5801
157,000010.SZ,1996-06-24,0.5754,0.5801,0.5661,0.5801,52366608,327291300.0,2.2913,0.5801
158,000010.SZ,1996-06-25,0.5801,0.5652,0.5615,0.5801,52366608,318912642.72,-2.56,0.5829
159,000010.SZ,1996-06-26,0.5661,0.5717,0.5661,0.5829,52366608,322578305.28,1.1494,0.5829
160,000010.SZ,1996-06-27,0.5829,0.5689,0.5615,0.5829,52366608,321007307.04,-0.48700000000000004,0.5708
161,000010.SZ,1996-06-28,0.5708,0.5532,0.5504,0.5708,52366608,312104983.68,-2.7732,0.5476
162,000010.SZ,1996-07-01,0.5476,0.5244,0.5197,0.5476,52366608,295871335.2,-5.2013,0.5327
163,000010.SZ,1996-07-02,0.5244,0.5253,0.5188,0.5327,52366608,296395001.28,0.177,0.5364
164,000010.SZ,1996-07-03,0.5235,0.5364,0.5235,0.5364,52366608,302678994.24,2.1201,0.5476
165,000010.SZ,1996-07-04,0.5364,0.5429,0.5244,0.5476,52366608,306344656.8,1.2111,0.5615
166,000010.SZ,1996-07-05,0.5123,0.5532,0.5123,0.5615,52366608,312104983.68,1.8803,0.5569
167,000010.SZ,1996-07-08,0.5569,0.5522,0.5448,0.5569,52366608,311581317.6,-0.1678,0.5615
168,000010.SZ,1996-07-09,0.5569,0.5569,0.5448,0.5615,52366608,314199648.0,0.8403,0.5921
169,000010.SZ,1996-07-10,0.5578,0.5856,0.5485,0.5921,52366608,330433296.48,5.1667,0.5847
170,000010.SZ,1996-07-11,0.5671,0.5615,0.5615,0.5847,52366608,316817978.4,-4.1204,0.6218
171,000010.SZ,1996-07-12,0.5661,0.62,0.5569,0.6218,52366608,349808941.44,10.4132,0.6311
172,000010.SZ,1996-07-15,0.6311,0.6311,0.594,0.6311,52366608,356092934.4,1.7964,0.6497
173,000010.SZ,1996-07-16,0.6311,0.645,0.6126,0.6497,52366608,363947925.6,2.2059,0.6757
174,000010.SZ,1996-07-17,0.6497,0.6265,0.6218,0.6757,52366608,353474604.0,-2.8777,0.6775
175,000010.SZ,1996-07-18,0.6228,0.6738,0.6218,0.6775,52366608,380181574.08,7.5556,0.7416
176,000010.SZ,1996-07-19,0.6942,0.7249,0.6785,0.7416,52366608,408983208.48,7.5758,0.7396
177,000010.SZ,1996-07-22,0.7301,0.7364,0.6933,0.7396,58650600,411140706.0,1.5942,0.7511
178,000010.SZ,1996-07-23,0.7459,0.7123,0.6828,0.7511,58650600,397651068.0,-3.281,0.7333
179,000010.SZ,1996-07-24,0.7123,0.7144,0.6881,0.7333,58650600,398824080.0,0.295,0.7196
180,000010.SZ,1996-07-25,0.7038,0.6902,0.6828,0.7196,58650600,385334442.0,-3.3824,0.6912
181,000010.SZ,1996-07-26,0.6828,0.6566,0.6513,0.6912,58650600,366566250.0,-4.8706,0.7144
182,000010.SZ,1996-07-29,0.6597,0.7059,0.6513,0.7144,58650600,394132032.0,7.52,0.7564
183,000010.SZ,1996-07-30,0.7091,0.7564,0.6723,0.7564,58650600,422284320.0,7.1429,0.7879
184,000010.SZ,1996-07-31,0.7616,0.7301,0.7165,0.7879,58650600,407621670.0,-3.4722,0.7543
185,000010.SZ,1996-08-01,0.7354,0.7354,0.7228,0.7543,58650600,410554200.0,0.7194,0.7406
186,000010.SZ,1996-08-02,0.7364,0.7059,0.6776,0.7406,58650600,394132032.0,-4.0,0.7228
187,000010.SZ,1996-08-05,0.7228,0.7038,0.6776,0.7228,58650600,392959020.0,-0.2976,0.7123
188,000010.SZ,1996-08-06,0.7070000000000001,0.7038,0.6859999999999999,0.7123,58650600,392959020.0,0.0,0.7186
189,000010.SZ,1996-08-07,0.7101,0.7112,0.6881,0.7186,58650600,397064562.0,1.0448,0.7123
190,000010.SZ,1996-08-08,0.7112,0.6986,0.6954,0.7123,58650600,390026490.0,-1.7725,0.7354
191,000010.SZ,1996-08-09,0.6933,0.7123,0.6933,0.7354,58650600,397651068.0,1.9549,0.7858
192,000010.SZ,1996-08-12,0.7417,0.7679,0.7301,0.7858,58650600,428735886.0,7.8171,0.7837
193,000010.SZ,1996-08-13,0.7721,0.7522,0.7438,0.7837,58650600,419938296.0,-2.052,0.7721
194,000010.SZ,1996-08-14,0.7721,0.7511,0.7438,0.7721,58650600,419351790.0,-0.1397,0.769
195,000010.SZ,1996-08-15,0.7511,0.748,0.7417,0.769,58650600,417592272.0,-0.4196,0.7564
196,000010.SZ,1996-08-16,0.7375,0.7459,0.7038,0.7564,58650600,416419260.0,-0.2809,0.7406
197,000010.SZ,1996-08-19,0.7406,0.7144,0.6933,0.7406,58650600,398824080.0,-4.2254,0.7144
198,000010.SZ,1996-08-20,0.7038,0.6597,0.6513,0.7144,58650600,368325768.0,-7.6471,0.6986
199,000010.SZ,1996-08-21,0.6513,0.6818,0.6513,0.6986,58650600,380642394.0,3.3439,0.6912
200,000010.SZ,1996-08-22,0.6912,0.6408,0.6387,0.6912,58650600,357768660.0,-6.0092,0.6671
201,000010.SZ,1996-08-23,0.6492,0.6019,0.5988,0.6671,58650600,336067938.0,-6.0656,0.5914
202,000010.SZ,1996-08-26,0.5914,0.541,0.5358,0.5914,58650600,302050590.0,-10.1222,0.5778
203,000010.SZ,1996-08-27,0.5305,0.5673,0.5274,0.5778,58650600,316713240.0,4.8544,0.6093
204,000010.SZ,1996-08-28,0.5893,0.5998,0.5725,0.6093,58650600,334894926.0,5.7407,0.5935
205,000010.SZ,1996-08-29,0.5883,0.5935,0.5694,0.5935,58650600,331375890.0,-1.0508,0.6408
206,000010.SZ,1996-08-30,0.5935,0.6324,0.5935,0.6408,58650600,353076612.0,6.5487,0.665
207,000010.SZ,1996-09-02,0.644,0.665,0.6335,0.665,58650600,371258298.0,5.1495,0.6797
208,000010.SZ,1996-09-03,0.6734,0.6471,0.6324,0.6797,58650600,361287696.0,-2.6856,0.6618
209,000010.SZ,1996-09-04,0.6303,0.6618,0.6303,0.6618,58650600,369498780.0,2.2727,0.6692
210,000010.SZ,1996-09-05,0.665,0.6408,0.6387,0.6692,58650600,357768660.0,-3.1746,0.6566
211,000010.SZ,1996-09-06,0.6387,0.6387,0.6314,0.6566,58650600,356595648.0,-0.3279,0.6513
212,000010.SZ,1996-09-09,0.6303,0.6366,0.6282,0.6513,58650600,355422636.0,-0.3289,0.6356
213,000010.SZ,1996-09-10,0.6293,0.5893,0.5862,0.6356,58650600,329029866.0,-7.4257,0.6135
214,000010.SZ,1996-09-11,0.5883,0.5977,0.5778,0.6135,58650600,333721914.0,1.426,0.6093
215,000010.SZ,1996-09-12,0.6093,0.5652,0.562,0.6093,58650600,315540228.0,-5.4482,0.5862
216,000010.SZ,1996-09-13,0.562,0.583,0.5599,0.5862,58650600,325510830.0,3.1599,0.6072
217,000010.SZ,1996-09-16,0.5914,0.6072,0.5778,0.6072,58650600,339000468.0,4.1441,0.6282
218,000010.SZ,1996-09-17,0.6051,0.623,0.5904,0.6282,58650600,347798058.0,2.5952,0.6356
219,000010.SZ,1996-09-18,0.6251,0.5935,0.5883,0.6356,58650600,331375890.0,-4.7218,0.624
220,000010.SZ,1996-09-19,0.5883,0.624,0.5883,0.624,58650600,348384564.0,5.1327,0.6597
221,000010.SZ,1996-09-20,0.6356,0.6534,0.6198,0.6597,58650600,364806732.0,4.7138,0.6755
222,000010.SZ,1996-09-23,0.6503,0.6618,0.6503,0.6755,58650600,369498780.0,1.2862,1.0505
223,000010.SZ,1996-09-24,0.6618,0.7364,0.6503,1.0505,58650600,411140706.0,11.2698,0.7354
224,000010.SZ,1996-09-25,0.7333,0.6954,0.6828,0.7354,58650600,388266972.0,-5.5635,0.7059
225,000010.SZ,1996-09-26,0.6986,0.6881,0.6828,0.7059,58650600,384161430.0,-1.0574,0.7165
226,000010.SZ,1996-09-27,0.6933,0.6986,0.6912,0.7165,58650600,390026490.0,1.5267,0.7144
227,000010.SZ,1996-10-03,0.7049,0.7028,0.6839,0.7144,58650600,392372514.0,0.6015,0.7343
228,000010.SZ,1996-10-04,0.7038,0.7144,0.7038,0.7343,58650600,398824080.0,1.6442,0.7627
229,000010.SZ,1996-10-07,0.7333,0.7532,0.7217,0.7627,58650600,420524802.0,5.4412,0.7616
230,000010.SZ,1996-10-08,0.7553,0.7490000000000001,0.7354,0.7616,58650600,418178778.0,-0.5579,0.7522
231,000010.SZ,1996-10-09,0.7511,0.7249,0.7144,0.7522,58650600,404689140.0,-3.2258,0.7459
232,000010.SZ,1996-10-10,0.7228,0.7385,0.7144,0.7459,58650600,412313718.0,1.8841,0.7511
233,000010.SZ,1996-10-11,0.7406,0.748,0.7354,0.7511,58650600,417592272.0,1.2802,0.7879
234,000010.SZ,1996-10-14,0.7564,0.7763,0.7564,0.7879,58650600,433427934.0,3.7921,0.8036
235,000010.SZ,1996-10-15,0.7774,0.7774,0.7616,0.8036,58650600,434014440.0,0.1353,0.7909999999999999
236,000010.SZ,1996-10-16,0.7774,0.7564,0.7406,0.7909999999999999,58650600,422284320.0,-2.7027,0.8404
237,000010.SZ,1996-10-17,0.7585,0.8257,0.7522,0.8404,58650600,460993716.0,9.1667,0.8593
238,000010.SZ,1996-10-18,0.8394,0.7721,0.7637,0.8593,58650600,431081910.0,-6.4885,0.8299
239,000010.SZ,1996-10-21,0.7732,0.8278,0.7669,0.8299,58650600,462166728.0,7.2109,0.8877
240,000010.SZ,1996-10-22,0.8036,0.8509,0.7774,0.8877,58650600,475069860.0,2.7919,0.895
241,000010.SZ,1996-10-23,0.8772,0.8404,0.8194,0.895,58650600,469204800.0,-1.2346,0.8614
242,000010.SZ,1996-10-24,0.8509,0.8509,0.8173,0.8614,58650600,475069860.0,1.25,0.8614
243,000010.SZ,1996-10-25,0.8509,0.8404,0.8089,0.8614,58650600,469204800.0,-1.2346,0.8982
244,000010.SZ,1996-10-28,0.8404,0.8908,0.8352,0.8982,58650600,497357088.0,6.0,0.9087
245,000010.SZ,1996-10-29,0.8982,0.8614,0.8562,0.9087,58650600,480934920.0,-3.3019,0.8919
246,000010.SZ,1996-10-30,0.8562,0.8593,0.8425,0.8919,58650600,479761908.0,-0.2439,0.9539
