,代码,日期,开盘价(元),收盘价(元),最低价(元),最高价(元),总股本(股),总市值(元),涨跌幅(%),label
85,000006.SZ,1992-08-26,1.5936,1.6218,1.5921,1.6483,25311320,1313657508.0,1.5656,1.6405
86,000006.SZ,1992-08-27,1.6265,1.6218,1.6093,1.6405,25311320,1313657508.0,0.0,1.6311
87,000006.SZ,1992-08-28,1.6311,1.6311,1.6093,1.6311,25311320,1321250904.0,0.578,1.6265
88,000006.SZ,1992-08-31,1.6265,1.5936,1.5905,1.6265,25311320,1290877320.0,-2.2989,1.589
89,000006.SZ,1992-09-01,1.5843,1.5655,1.5655,1.589,25311320,1268097132.0,-1.7647,1.5624
90,000006.SZ,1992-09-02,1.5624,1.5312,1.4843,1.5624,25311320,1240254680.0,-2.1956,1.5405
91,000006.SZ,1992-09-03,1.5312,1.5202,1.4843,1.5405,25311320,1231395718.0,-0.7143,1.514
92,000006.SZ,1992-09-04,1.514,1.453,1.453,1.514,25311320,1176976380.0,-4.4193,1.4468
93,000006.SZ,1992-09-07,1.4468,1.328,1.3202,1.4468,25311320,1075731100.0,-8.6022,1.4062
94,000006.SZ,1992-09-08,1.328,1.4062,1.328,1.4062,25311320,1139009400.0,5.8824,1.5468
95,000006.SZ,1992-09-09,1.4108,1.5343,1.4108,1.5468,25311320,1242785812.0,9.1111,1.6124
96,000006.SZ,1992-09-10,1.5390000000000001,1.6108,1.5390000000000001,1.6124,25311320,1304798546.0,4.9898,1.6499
97,000006.SZ,1992-09-11,1.6093,1.6405,1.578,1.6499,25311320,1328844300.0,1.8429,1.6671
98,000006.SZ,1992-09-14,1.6452,1.5593,1.5593,1.6671,25311320,1263034868.0,-4.9524,1.5936
99,000006.SZ,1992-09-15,1.5546,1.5733,1.5312,1.5936,25311320,1274424962.0,0.9018,1.5936
100,000006.SZ,1992-09-16,1.5733,1.5811,1.5733,1.5936,25311320,1280752792.0,0.4965,1.6280000000000001
101,000006.SZ,1992-09-17,1.5811,1.6249,1.5811,1.6280000000000001,25311320,1316188640.0,2.7668,1.6249
102,000006.SZ,1992-09-18,1.6249,1.6030000000000002,1.5936,1.6249,25311320,1298470716.0,-1.3462,1.6077
103,000006.SZ,1992-09-21,1.6077,1.5905,1.5874,1.6077,25311320,1288346188.0,-0.7797,1.5936
104,000006.SZ,1992-09-22,1.5936,1.5718,1.5718,1.5936,25311320,1273159396.0,-1.1788,1.6093
105,000006.SZ,1992-09-23,1.5765,1.6093,1.5765,1.6093,25311320,1303532980.0,2.3857,1.6468
106,000006.SZ,1992-09-24,1.6186,1.6436,1.6186,1.6468,25311320,1331375432.0,2.1359,1.6718
107,000006.SZ,1992-09-25,1.6483,1.6093,1.6061,1.6718,25311320,1303532980.0,-2.0913,1.6155
108,000006.SZ,1992-09-28,1.6093,1.6046,1.578,1.6155,25311320,1299736282.0,-0.2913,1.6093
109,000006.SZ,1992-09-29,1.6093,1.6061,1.5968,1.6093,25311320,1301001848.0,0.0974,1.6093
110,000006.SZ,1992-09-30,1.6030000000000002,1.6061,1.5936,1.6093,25311320,1301001848.0,0.0,1.6186
111,000006.SZ,1992-10-05,1.6108,1.5968,1.5937,1.6186,25311320,1298470716.0,-0.5814,1.6030000000000002
112,000006.SZ,1992-10-06,1.6030000000000002,1.575,1.5563,1.6030000000000002,25311320,1280752792.0,-1.3645,1.6093
113,000006.SZ,1992-10-07,1.5797,1.5921,1.5595,1.6093,25311320,1294674018.0,1.087,1.6124
114,000006.SZ,1992-10-08,1.6030000000000002,1.5875,1.5812,1.6124,25311320,1290877320.0,-0.2933,1.6046
115,000006.SZ,1992-10-09,1.6030000000000002,1.6030000000000002,1.5937,1.6046,25311320,1303532980.0,0.9804,1.6342
116,000006.SZ,1992-10-12,1.6186,1.5999,1.5968,1.6342,25311320,1301001848.0,-0.1942,1.6108
117,000006.SZ,1992-10-13,1.5999,1.5921,1.5921,1.6108,25311320,1294674018.0,-0.4864,1.6061
118,000006.SZ,1992-10-14,1.5875,1.5875,1.5719,1.6061,25311320,1290877320.0,-0.2933,1.6030000000000002
119,000006.SZ,1992-10-15,1.5859,1.6030000000000002,1.5828,1.6030000000000002,25311320,1303532980.0,0.9804,1.6030000000000002
120,000006.SZ,1992-10-16,1.6030000000000002,1.5968,1.5953,1.6030000000000002,25311320,1298470716.0,-0.3883,1.6357
121,000006.SZ,1992-10-19,1.6093,1.5875,1.5875,1.6357,25311320,1290877320.0,-0.5848,1.6342
122,000006.SZ,1992-10-20,1.589,1.5812,1.5719,1.6342,25311320,1285815056.0,-0.3922,1.5875
123,000006.SZ,1992-10-21,1.5859,1.5299,1.5097,1.5875,25311320,1244051378.0,-3.248,1.5346
124,000006.SZ,1992-10-22,1.5346,1.5252,1.5097,1.5346,25311320,1240254680.0,-0.3052,1.5252
125,000006.SZ,1992-10-23,1.5252,1.4692,1.4661,1.5252,25311320,1194694304.0,-3.6735,1.0381
126,000006.SZ,1992-10-26,1.0381,0.8591,0.8404,1.0381,25311320,698592432.0,-41.5254,0.8716
127,000006.SZ,1992-10-27,0.8638,0.7751,0.7751,0.8716,25311320,630251868.0,-9.7826,0.7906
128,000006.SZ,1992-10-28,0.7719,0.7844,0.747,0.7906,25311320,637845264.0,1.2048,0.7984
129,000006.SZ,1992-10-29,0.7844,0.7968,0.7548,0.7984,25311320,647969792.0,1.5873,0.8217
130,000006.SZ,1992-10-30,0.8077,0.8124,0.8031,0.8217,25311320,660625452.0,1.9531,0.8202
131,000006.SZ,1992-11-02,0.8171,0.7719,0.7626,0.8202,25311320,627720736.0,-4.9808,0.7782
132,000006.SZ,1992-11-03,0.7719,0.7782,0.7564,0.7782,25311320,632783000.0,0.8065,0.7828
133,000006.SZ,1992-11-04,0.7828,0.7657,0.7611,0.7828,25311320,622658472.0,-1.6,0.7719
134,000006.SZ,1992-11-05,0.7611,0.7579,0.747,0.7719,25311320,616330642.0,-1.0163,0.7626
135,000006.SZ,1992-11-06,0.7579,0.7548,0.7517,0.7626,25311320,613799510.0,-0.4107,0.7579
136,000006.SZ,1992-11-09,0.7548,0.747,0.747,0.7579,25311320,607471680.0,-1.0309,0.7548
137,000006.SZ,1992-11-10,0.7439,0.7408,0.7377,0.7548,25311320,602409416.0,-0.8333,0.7346
138,000006.SZ,1992-11-11,0.7346,0.6957,0.6848,0.7346,25311320,565708002.0,-6.0924,0.7097
139,000006.SZ,1992-11-12,0.7004,0.6755,0.6723,0.7097,25311320,549255644.0,-2.9083,0.6537
140,000006.SZ,1992-11-13,0.6537,0.621,0.6101,0.6537,25311320,504960834.0,-8.0645,0.621
141,000006.SZ,1992-11-16,0.621,0.5292,0.5292,0.621,25311320,430292440.0,-14.787,0.5245
142,000006.SZ,1992-11-17,0.5245,0.5089,0.4778,0.5245,25311320,413840082.0,-3.8235,0.5665
143,000006.SZ,1992-11-18,0.5229,0.5478,0.5136,0.5665,25311320,445479232.0,7.6453,0.5696
144,000006.SZ,1992-11-19,0.5525,0.5665,0.5385,0.5696,25311320,460666024.0,3.4091,0.5727
145,000006.SZ,1992-11-20,0.5665,0.5292,0.5292,0.5727,25311320,430292440.0,-6.5934,0.5292
146,000006.SZ,1992-11-23,0.5292,0.4996,0.4934,0.5292,25311320,406246686.0,-5.5882,0.5292
147,000006.SZ,1992-11-24,0.498,0.5292,0.4949,0.5292,25311320,430292440.0,5.919,0.5525
148,000006.SZ,1992-11-25,0.5292,0.5525,0.5292,0.5525,25311320,449275930.0,4.4118,0.6381
149,000006.SZ,1992-11-26,0.5572,0.6381,0.5541,0.6381,25311320,518882060.0,15.493,0.6614
150,000006.SZ,1992-11-27,0.6381,0.6537,0.6194,0.6614,25311320,531537720.0,2.439,0.7937
151,000006.SZ,1992-11-30,0.6583,0.7891,0.6583,0.7937,25311320,641641962.0,20.7143,0.8716
152,000006.SZ,1992-12-01,0.7937,0.8716,0.7579,0.8716,25311320,708716960.0,10.4536,0.9058
153,000006.SZ,1992-12-02,0.8762,0.8809,0.8731,0.9058,25311320,716310356.0,1.0714,0.7190000000000001
154,000006.SZ,1992-12-03,0.7190000000000001,0.6895,0.6817,0.7190000000000001,25311320,560645738.0,-21.7314,0.7315
155,000006.SZ,1992-12-04,0.6941,0.7159,0.6801,0.7315,25311320,582160360.0,3.8375,0.7782
156,000006.SZ,1992-12-07,0.7206,0.7626,0.7206,0.7782,25311320,620127340.0,6.5217,0.7782
157,000006.SZ,1992-12-08,0.7673,0.7657,0.7564,0.7782,25311320,622658472.0,0.4082,0.7704
158,000006.SZ,1992-12-09,0.7704,0.7221,0.7097,0.7704,25311320,587222624.0,-5.6911,0.7221
159,000006.SZ,1992-12-10,0.7221,0.6972,0.691,0.7221,25311320,566973568.0,-3.4483,0.7657
160,000006.SZ,1992-12-11,0.7019,0.7159,0.7019,0.7657,25311320,582160360.0,2.6786,0.7206
161,000006.SZ,1992-12-14,0.7206,0.7081,0.7004,0.7206,25311320,575832530.0,-1.087,0.705
162,000006.SZ,1992-12-15,0.7035,0.691,0.6817,0.705,25311320,561911304.0,-2.4176,0.7128
163,000006.SZ,1992-12-16,0.6863,0.7097,0.6755,0.7128,25311320,577098096.0,2.7027,0.7159
164,000006.SZ,1992-12-17,0.7159,0.7019,0.6988,0.7159,25311320,570770266.0,-1.0965,0.7221
165,000006.SZ,1992-12-18,0.7004,0.7221,0.7004,0.7221,25311320,587222624.0,2.8825,0.7533
166,000006.SZ,1992-12-21,0.7268,0.747,0.7237,0.7533,25311320,607471680.0,3.4483,0.7533
167,000006.SZ,1992-12-22,0.747,0.7362,0.7315,0.7533,25311320,598612718.0,-1.4583,0.7408
168,000006.SZ,1992-12-23,0.7315,0.7237,0.7221,0.7408,25311320,588488190.0,-1.6913,0.7424
169,000006.SZ,1992-12-24,0.7221,0.7408,0.7221,0.7424,25311320,602409416.0,2.3656,0.747
170,000006.SZ,1992-12-25,0.7408,0.7424,0.7346,0.747,25311320,603674982.0,0.2101,0.747
171,000006.SZ,1992-12-28,0.747,0.7408,0.7362,0.747,25311320,602409416.0,-0.2096,0.7595
172,000006.SZ,1992-12-29,0.7408,0.7548,0.7408,0.7595,25311320,613799510.0,1.8908,0.7844
173,000006.SZ,1992-12-30,0.7595,0.7844,0.7595,0.7844,25311320,637845264.0,3.9175,0.8062
174,000006.SZ,1992-12-31,0.7844,0.7937,0.7844,0.8062,25311320,645438660.0,1.1905,0.8056
175,000006.SZ,1993-01-04,0.7982,0.7789,0.7789,0.8056,25311320,663156584.0,-1.8727,0.7937
176,000006.SZ,1993-01-05,0.7744,0.7759,0.7729,0.7937,25311320,660625452.0,-0.3817,0.7922
177,000006.SZ,1993-01-06,0.7729,0.7908,0.7729,0.7922,25311320,673281112.0,1.9157,0.8027
178,000006.SZ,1993-01-07,0.7952,0.7982,0.7922,0.8027,25311320,679608942.0,0.9398,0.8101
179,000006.SZ,1993-01-08,0.8027,0.8101,0.7997,0.8101,25311320,689733470.0,1.4898,0.9067
180,000006.SZ,1993-01-11,0.8220000000000001,0.8948,0.8220000000000001,0.9067,25311320,761870732.0,10.4587,0.9364
181,000006.SZ,1993-01-12,0.8948,0.8963,0.8948,0.9364,25311320,763136298.0,0.1661,0.9112
182,000006.SZ,1993-01-13,0.8918,0.8918,0.8829,0.9112,25311320,759339600.0,-0.4975,0.8948
183,000006.SZ,1993-01-14,0.8918,0.8591,0.8591,0.8948,25311320,731497148.0,-3.6667,0.877
184,000006.SZ,1993-01-15,0.8591,0.8755,0.8368,0.877,25311320,745418374.0,1.9031,0.877
185,000006.SZ,1993-01-18,0.877,0.8740000000000001,0.8621,0.877,25311320,744152808.0,-0.1698,0.9067
186,000006.SZ,1993-01-19,0.8740000000000001,0.8859,0.8740000000000001,0.9067,25311320,754277336.0,1.3605,0.9899
187,000006.SZ,1993-02-01,0.9216,0.9899,0.9216,0.9899,25311320,842866956.0,11.745,1.0999
188,000006.SZ,1993-02-02,0.9944,1.0999,0.9944,1.0999,25311320,936518840.0,11.1111,1.1252
189,000006.SZ,1993-02-03,1.1044,1.1029,1.0925,1.1252,25311320,939049972.0,0.2703,1.1148
190,000006.SZ,1993-02-04,1.1029,1.1148,1.0821,1.1148,25311320,949174500.0,1.0782,1.1148
191,000006.SZ,1993-02-05,1.1148,1.0984,1.0791,1.1148,25311320,935253274.0,-1.4667,1.1401
192,000006.SZ,1993-02-08,1.1029,1.1059,1.1029,1.1401,25311320,941581104.0,0.6766,1.1178
193,000006.SZ,1993-02-09,1.1103,1.088,1.0747,1.1178,25311320,926394312.0,-1.6129,1.0999
194,000006.SZ,1993-02-10,1.088,1.0895,1.0851,1.0999,25311320,927659878.0,0.1366,1.0999
195,000006.SZ,1993-02-11,1.091,1.0747,1.0702,1.0999,25311320,915004218.0,-1.3643,1.0702
196,000006.SZ,1993-02-12,1.0702,1.0405,0.987,1.0702,25311320,885896200.0,-3.1812,1.0955
197,000006.SZ,1993-02-15,1.0449,1.0851,1.0449,1.0955,25311320,923863180.0,4.2857,1.0999
198,000006.SZ,1993-02-16,1.0895,1.0553,1.0405,1.0999,25311320,898551860.0,-2.7397,1.097
199,000006.SZ,1993-02-17,1.0553,1.094,1.0553,1.097,25311320,931456576.0,3.662,1.1505
200,000006.SZ,1993-02-18,1.0984,1.1416,1.0925,1.1505,25311320,971954688.0,4.3478,1.1861
201,000006.SZ,1993-02-19,1.146,1.1683,1.143,1.1861,25311320,994734876.0,2.3437,1.2055
202,000006.SZ,1993-02-22,1.1728,1.1891,1.1594,1.2055,25311320,1012452800.0,1.7812,1.1891
203,000006.SZ,1993-02-23,1.1891,1.1861,1.1594,1.1891,25311320,1009921668.0,-0.25,1.1891
204,000006.SZ,1993-02-24,1.1891,1.1148,1.1059,1.1891,25311320,949174500.0,-6.015,1.1549
205,000006.SZ,1993-02-25,1.1148,1.1505,1.1089,1.1549,25311320,979548084.0,3.2,1.1653
206,000006.SZ,1993-02-26,1.1549,1.1401,1.1237,1.1653,25311320,970689122.0,-0.9044,1.1594
207,000006.SZ,1993-03-01,1.1445,1.1297,1.0999,1.1594,25311320,961830160.0,-0.9126,1.1297
208,000006.SZ,1993-03-02,1.1297,1.0999,1.0999,1.1297,25311320,936518840.0,-2.6316,1.1059
209,000006.SZ,1993-03-03,1.0999,1.0524,1.0524,1.1059,25311320,896020728.0,-4.3243,1.1029
210,000006.SZ,1993-03-04,1.0524,1.0657,1.0256,1.1029,25311320,907410822.0,1.2712,1.088
211,000006.SZ,1993-03-05,1.0762,1.0212,1.0167,1.088,25311320,869443842.0,-4.1841,1.1029
212,000006.SZ,1993-03-08,1.0167,1.088,1.0167,1.1029,25311320,926394312.0,6.5502,1.094
213,000006.SZ,1993-03-09,1.088,1.094,1.0613,1.094,25311320,931456576.0,0.5464,1.1505
214,000006.SZ,1993-03-10,1.0984,1.149,1.0955,1.1505,25311320,978282518.0,5.0272,1.1624
215,000006.SZ,1993-03-11,1.1520000000000001,1.1445,1.1326,1.1624,25311320,974485820.0,-0.3881,1.204
216,000006.SZ,1993-03-12,1.149,1.204,1.149,1.204,25311320,1025108460.0,5.1948,1.2084
217,000006.SZ,1993-03-15,1.2084,1.1148,1.0717,1.2084,25311320,949174500.0,-7.4074,1.1326
218,000006.SZ,1993-03-16,1.1148,1.1178,1.1029,1.1326,25311320,951705632.0,0.2667,1.1178
219,000006.SZ,1993-03-17,1.1178,1.0851,1.0806,1.1178,25311320,923863180.0,-2.9255,1.0999
220,000006.SZ,1993-03-18,1.0851,1.097,1.0762,1.0999,25311320,933987708.0,1.0959,1.0999
221,000006.SZ,1993-03-19,1.0999,1.0791,1.0657,1.0999,25311320,918800916.0,-1.626,1.0791
222,000006.SZ,1993-03-22,1.0791,1.0524,1.0494,1.0791,25311320,896020728.0,-2.4793,1.0821
223,000006.SZ,1993-03-23,1.0479,1.0628,1.0375,1.0821,25311320,904879690.0,0.9887,1.0643
224,000006.SZ,1993-03-24,1.0643,1.0345,1.0256,1.0643,25311320,880833936.0,-2.6573,1.0866
225,000006.SZ,1993-03-25,1.0345,1.0866,1.0286,1.0866,25311320,925128746.0,5.0287,1.1059
226,000006.SZ,1993-03-26,1.091,1.0791,1.0791,1.1059,25311320,918800916.0,-0.684,1.1118
227,000006.SZ,1993-03-29,1.0747,1.0821,1.0747,1.1118,25311320,921332048.0,0.2755,1.091
228,000006.SZ,1993-03-30,1.0821,1.091,1.0672,1.091,25311320,928925444.0,0.8242,1.1148
229,000006.SZ,1993-03-31,1.091,1.0999,1.0821,1.1148,25311320,936518840.0,0.8174,1.1029
230,000006.SZ,1993-04-01,1.0999,1.097,1.0895,1.1029,25311320,933987708.0,-0.2703,1.1252
231,000006.SZ,1993-04-02,1.0999,1.1118,1.091,1.1252,25311320,946643368.0,1.355,1.1237
232,000006.SZ,1993-04-05,1.1118,1.1089,1.1059,1.1237,25311320,944112236.0,-0.2674,1.1193
233,000006.SZ,1993-04-06,1.1089,1.1103,1.0851,1.1193,25311320,945377802.0,0.134,1.1624
234,000006.SZ,1993-04-07,1.1103,1.1594,1.1103,1.1624,25311320,987141480.0,4.4177,1.1921
235,000006.SZ,1993-04-08,1.1594,1.1787,1.1594,1.1921,25311320,1003593838.0,1.6667,1.1861
236,000006.SZ,1993-04-09,1.1832,1.1638,1.1594,1.1861,25311320,990938178.0,-1.261,1.1951
237,000006.SZ,1993-04-12,1.1638,1.1861,1.1638,1.1951,25311320,1009921668.0,1.9157,1.1891
238,000006.SZ,1993-04-13,1.1891,1.1772,1.1713,1.1891,25311320,1002328272.0,-0.7519,1.1861
239,000006.SZ,1993-04-14,1.1817,1.1668,1.1653,1.1861,25311320,993469310.0,-0.8838,1.1743
240,000006.SZ,1993-04-15,1.1683,1.1713,1.1624,1.1743,25311320,997266008.0,0.3822,1.2679
241,000006.SZ,1993-04-16,1.1713,1.2515,1.1683,1.2679,25311320,1065606572.0,6.8528,1.2664
