,代码,日期,开盘价(元),收盘价(元),最低价(元),最高价(元),总股本(股),总市值(元),涨跌幅(%),label
21,000008.SZ,1992-06-08,1.0876,1.0286,0.9990000000000001,1.0876,23760000,538164000.0,-6.0166,1.0354
22,000008.SZ,1992-06-09,1.0354,0.9922,0.9854,1.0354,23760000,519156000.0,-3.532,1.0081
23,000008.SZ,1992-06-10,0.9922,0.9990000000000001,0.9309,1.0081,23760000,522720000.0,0.6865,1.024
24,000008.SZ,1992-06-11,1.0059,0.9990000000000001,0.9718,1.024,23760000,522720000.0,0.0,0.9990000000000001
25,000008.SZ,1992-06-12,0.9990000000000001,0.9763,0.9582,0.9990000000000001,23760000,510840000.0,-2.2727,1.0172
26,000008.SZ,1992-06-15,0.9763,0.9196,0.9196,1.0172,23760000,481140000.0,-5.814,0.9128
27,000008.SZ,1992-06-16,0.9128,0.8174,0.8174,0.9128,23760000,427680000.0,-11.1111,0.9627
28,000008.SZ,1992-06-17,0.8106,0.9627,0.7947,0.9627,23760000,503712000.0,17.7778,0.9854
29,000008.SZ,1992-06-18,0.9695,0.9082,0.8674,0.9854,23760000,475200000.0,-5.6604,0.9264
30,000008.SZ,1992-06-19,0.9082,0.9082,0.8492,0.9264,23760000,475200000.0,0.0,0.9014
31,000008.SZ,1992-06-22,0.9014,0.8628,0.8401,0.9014,23760000,451440000.0,-5.0,0.8764
32,000008.SZ,1992-06-23,0.8628,0.8651,0.8356,0.8764,23760000,452628000.0,0.2632,0.8855
33,000008.SZ,1992-06-24,0.8719,0.8764,0.856,0.8855,23760000,458568000.0,1.3123,0.8855
34,000008.SZ,1992-06-25,0.8742,0.8674,0.8628,0.8855,23760000,453816000.0,-1.0363,0.9309
35,000008.SZ,1992-06-26,0.8855,0.9309,0.8855,0.9309,23760000,487080000.0,7.3298,1.0626
36,000008.SZ,1992-06-29,0.9377,1.0445,0.9377,1.0626,23760000,546480000.0,12.1951,1.099
37,000008.SZ,1992-06-30,1.0513,1.0967,1.0513,1.099,23760000,573804000.0,5.0,1.1307
38,000008.SZ,1992-07-01,1.1035,1.0354,1.0218,1.1307,23760000,541728000.0,-5.5901,1.0535
39,000008.SZ,1992-07-02,1.0286,1.0445,0.99,1.0535,23760000,546480000.0,0.8772,1.0762
40,000008.SZ,1992-07-03,1.0513,1.0672,1.0354,1.0762,23760000,558360000.0,2.1739,1.1126
41,000008.SZ,1992-07-06,1.0672,1.0354,1.0218,1.1126,23760000,541728000.0,-2.9787,1.0672
42,000008.SZ,1992-07-07,1.0354,1.0445,1.0354,1.0672,23760000,546480000.0,0.8772,1.0581
43,000008.SZ,1992-07-08,1.0445,1.0513,1.0354,1.0581,23760000,550044000.0,0.6522,1.0535
44,000008.SZ,1992-07-09,1.0445,1.0354,1.0354,1.0535,23760000,541728000.0,-1.5119,1.0445
45,000008.SZ,1992-07-10,1.0286,1.0308,1.0172,1.0445,23760000,539352000.0,-0.4386,1.0513
46,000008.SZ,1992-07-13,1.0308,1.0445,0.9968,1.0513,23760000,546480000.0,1.3216,1.0808
47,000008.SZ,1992-07-14,1.0513,1.0626,1.0513,1.0808,23760000,555984000.0,1.7391,1.0626
48,000008.SZ,1992-07-15,1.0626,1.0535,1.0535,1.0626,23760000,551232000.0,-0.8547,1.074
49,000008.SZ,1992-07-16,1.0535,1.074,1.0445,1.074,23760000,561924000.0,1.9397,1.099
50,000008.SZ,1992-07-17,1.0808,1.099,1.0808,1.099,23760000,574992000.0,2.3256,1.1716
51,000008.SZ,1992-07-20,1.1035,1.1489,1.1035,1.1716,23760000,601128000.0,4.5455,1.1671
52,000008.SZ,1992-07-21,1.1557,1.1262,1.1194,1.1671,23760000,589248000.0,-1.9763,1.1262
53,000008.SZ,1992-07-22,1.1079999999999999,1.1262,1.1079999999999999,1.1262,23760000,589248000.0,0.0,1.1489
54,000008.SZ,1992-07-23,1.1262,1.1444,1.1126,1.1489,23760000,598752000.0,1.6129,1.158
55,000008.SZ,1992-07-24,1.1444,1.1489,1.1444,1.158,23760000,601128000.0,0.3968,1.1807
56,000008.SZ,1992-07-27,1.1534,1.1807,1.1534,1.1807,23760000,617760000.0,2.7668,1.192
57,000008.SZ,1992-07-28,1.1875,1.1444,1.1353,1.192,23760000,598752000.0,-3.0769,1.158
58,000008.SZ,1992-07-29,1.1444,1.1421,1.1307,1.158,23760000,597564000.0,-0.1984,1.158
59,000008.SZ,1992-07-30,1.1421,1.1489,1.1421,1.158,23760000,601128000.0,0.5964,1.1534
60,000008.SZ,1992-07-31,1.1534,1.1262,1.1262,1.1534,23760000,589248000.0,-1.9763,1.1262
61,000008.SZ,1992-08-03,1.1262,1.0626,1.0626,1.1262,23760000,555984000.0,-5.6452,1.099
62,000008.SZ,1992-08-04,1.0581,1.0899,1.0331,1.099,23760000,570240000.0,2.5641,1.0899
63,000008.SZ,1992-08-05,1.0626,1.0808,1.0626,1.0899,23760000,565488000.0,-0.8333,1.0899
64,000008.SZ,1992-08-06,1.0899,1.0853,1.0036,1.0899,23760000,567864000.0,0.4202,1.1171
65,000008.SZ,1992-08-07,1.0808,1.1171,1.0672,1.1171,23760000,584496000.0,2.9289,1.158
66,000008.SZ,1992-08-10,1.158,1.1534,1.1444,1.158,23760000,603504000.0,3.252,1.099
67,000008.SZ,1992-08-11,1.0853,1.0899,1.0853,1.099,23760000,570240000.0,-5.5118,1.1148
68,000008.SZ,1992-08-12,1.0899,1.0717,1.0672,1.1148,23760000,560736000.0,-1.6667,1.0717
69,000008.SZ,1992-08-13,1.0717,1.0490000000000002,1.0422,1.0717,23760000,548856000.0,-2.1186,1.0899
70,000008.SZ,1992-08-14,1.0445,1.0899,1.0331,1.0899,23760000,570240000.0,3.8961,1.158
71,000008.SZ,1992-08-17,1.1126,1.1126,1.1126,1.158,23760000,582120000.0,2.0833,1.1217
72,000008.SZ,1992-08-18,1.0899,1.099,1.0899,1.1217,23760000,574992000.0,-1.2245,1.1079999999999999
73,000008.SZ,1992-08-19,1.0944,1.0876,1.0831,1.1079999999999999,23760000,569052000.0,-1.0331,1.0899
74,000008.SZ,1992-08-20,1.0899,1.0808,1.0672,1.0899,23760000,565488000.0,-0.6263,1.0808
75,000008.SZ,1992-08-21,1.0762,1.0649,1.0558,1.0808,23760000,557172000.0,-1.4706,1.0626
76,000008.SZ,1992-08-24,1.0626,1.0354,1.0354,1.0626,23760000,541728000.0,-2.7719,1.0308
77,000008.SZ,1992-08-25,1.0308,0.99,0.9854,1.0308,23760000,517968000.0,-4.386,1.0218
78,000008.SZ,1992-08-26,0.9832,1.0218,0.9763,1.0218,23760000,534600000.0,3.2110000000000003,1.0672
79,000008.SZ,1992-08-27,1.0445,1.0399,1.0308,1.0672,23760000,544104000.0,1.7778,1.0445
80,000008.SZ,1992-08-28,1.0399,1.0399,1.0331,1.0445,23760000,544104000.0,0.0,1.0331
81,000008.SZ,1992-08-31,1.0331,0.9990000000000001,0.9968,1.0331,23760000,522720000.0,-3.9301,0.9598
82,000008.SZ,1992-09-01,0.9598,0.938,0.9249,0.9598,23760000,510840000.0,-6.1135,0.938
83,000008.SZ,1992-09-02,0.938,0.9249,0.8856,0.938,23760000,503712000.0,-1.3953,0.9511
84,000008.SZ,1992-09-03,0.9336,0.9249,0.9162,0.9511,23760000,503712000.0,0.0,0.9162
85,000008.SZ,1992-09-04,0.9162,0.8638,0.8638,0.9162,23760000,470448000.0,-6.6038,0.8638
86,000008.SZ,1992-09-07,0.8638,0.8136,0.8071,0.8638,23760000,443124000.0,-5.8081,0.8856
87,000008.SZ,1992-09-08,0.7853,0.8856,0.7853,0.8856,23760000,482328000.0,8.8472,0.938
88,000008.SZ,1992-09-09,0.8922,0.938,0.8856,0.938,23760000,510840000.0,5.9113,0.9772
89,000008.SZ,1992-09-10,0.938,0.9598,0.938,0.9772,23760000,522720000.0,2.3256,0.9532
90,000008.SZ,1992-09-11,0.9532,0.9445,0.9292,0.9532,23760000,514404000.0,-1.5909,0.9729
91,000008.SZ,1992-09-14,0.9423,0.938,0.938,0.9729,23760000,510840000.0,-0.6928,0.9358
92,000008.SZ,1992-09-15,0.9292,0.9162,0.9074,0.9358,23760000,498960000.0,-2.3256,0.9205
93,000008.SZ,1992-09-16,0.9074,0.9162,0.8943,0.9205,23760000,498960000.0,0.0,0.9402
94,000008.SZ,1992-09-17,0.938,0.9336,0.9227,0.9402,23760000,508464000.0,1.9048,0.9336
95,000008.SZ,1992-09-18,0.9336,0.9162,0.9162,0.9336,23760000,498960000.0,-1.8692,0.9162
96,000008.SZ,1992-09-21,0.9162,0.8943,0.8943,0.9162,23760000,487080000.0,-2.381,0.9031
97,000008.SZ,1992-09-22,0.8878,0.8943,0.8878,0.9031,23760000,487080000.0,0.0,0.9162
98,000008.SZ,1992-09-23,0.8987,0.9118,0.8987,0.9162,23760000,496584000.0,1.9512,0.9554
99,000008.SZ,1992-09-24,0.914,0.9554,0.914,0.9554,23760000,520344000.0,4.7847,0.9707
100,000008.SZ,1992-09-25,0.9598,0.9292,0.9205,0.9707,23760000,506088000.0,-2.7397,0.9292
101,000008.SZ,1992-09-28,0.9249,0.9249,0.9118,0.9292,23760000,503712000.0,-0.4695,0.9423
102,000008.SZ,1992-09-29,0.9292,0.938,0.9292,0.9423,23760000,510840000.0,1.4151,0.9423
103,000008.SZ,1992-09-30,0.9423,0.9271,0.9227,0.9423,23760000,504900000.0,-1.1628,0.9598
104,000008.SZ,1992-10-05,0.9511,0.9358,0.9358,0.9598,23760000,509652000.0,0.9412,0.9292
105,000008.SZ,1992-10-06,0.9292,0.9205,0.9205,0.9292,23760000,501336000.0,-1.6317,0.9205
106,000008.SZ,1992-10-07,0.9074,0.9205,0.9074,0.9205,23760000,501336000.0,0.0,0.9292
107,000008.SZ,1992-10-08,0.9249,0.9249,0.9162,0.9292,23760000,503712000.0,0.4739,0.9292
108,000008.SZ,1992-10-09,0.9292,0.9271,0.9183,0.9292,23760000,504900000.0,0.2358,0.9423
109,000008.SZ,1992-10-12,0.9423,0.9292,0.9292,0.9423,23760000,506088000.0,0.2353,0.9358
110,000008.SZ,1992-10-13,0.9358,0.9162,0.9162,0.9358,23760000,498960000.0,-1.4085,0.9074
111,000008.SZ,1992-10-14,0.9074,0.8922,0.89,0.9074,23760000,485892000.0,-2.6189999999999998,0.9031
112,000008.SZ,1992-10-15,0.89,0.9031,0.8725,0.9031,23760000,491832000.0,1.2225,0.9031
113,000008.SZ,1992-10-16,0.9031,0.8943,0.8813,0.9031,23760000,487080000.0,-0.9662,0.8725
114,000008.SZ,1992-10-19,0.8725,0.8529,0.8507,0.8725,23760000,464508000.0,-4.6341,0.8747
115,000008.SZ,1992-10-20,0.8507,0.8442,0.8398,0.8747,23760000,459756000.0,-1.023,0.8507
116,000008.SZ,1992-10-21,0.8507,0.8289,0.8202,0.8507,23760000,451440000.0,-1.8088,0.8245
117,000008.SZ,1992-10-22,0.8245,0.8115,0.7853,0.8245,23760000,441936000.0,-2.1053,0.8202
118,000008.SZ,1992-10-23,0.8115,0.7853,0.7809,0.8202,23760000,427680000.0,-3.2258,0.7787
119,000008.SZ,1992-10-26,0.7787,0.674,0.6326,0.7787,23760000,367092000.0,-14.1667,0.698
120,000008.SZ,1992-10-27,0.6762,0.6609,0.6609,0.698,23760000,359964000.0,-1.9417,0.6806
121,000008.SZ,1992-10-28,0.6544,0.6719,0.6457,0.6806,23760000,365904000.0,1.6502,0.7133
122,000008.SZ,1992-10-29,0.6762,0.7133,0.6413,0.7133,23760000,388476000.0,6.1688,0.7526
123,000008.SZ,1992-10-30,0.7264,0.746,0.7264,0.7526,23760000,406296000.0,4.5872,0.7482
124,000008.SZ,1992-11-02,0.7482,0.6893,0.6893,0.7482,23760000,375408000.0,-7.6023,0.7242
125,000008.SZ,1992-11-03,0.6675,0.7242,0.6675,0.7242,23760000,394416000.0,5.0633,0.7198
126,000008.SZ,1992-11-04,0.7155,0.7002,0.698,0.7198,23760000,381348000.0,-3.3133,0.7111
127,000008.SZ,1992-11-05,0.7024,0.6958,0.6937,0.7111,23760000,378972000.0,-0.6231,0.6915
128,000008.SZ,1992-11-06,0.6849,0.6849,0.6828,0.6915,23760000,373032000.0,-1.5674,0.6806
129,000008.SZ,1992-11-09,0.6675,0.6719,0.6588,0.6806,23760000,365904000.0,-1.9108,0.6762
130,000008.SZ,1992-11-10,0.6675,0.6719,0.6675,0.6762,23760000,365904000.0,0.0,0.6588
131,000008.SZ,1992-11-11,0.6544,0.6391,0.6282,0.6588,23760000,348084000.0,-4.8701,0.6544
132,000008.SZ,1992-11-12,0.6435,0.6108,0.602,0.6544,23760000,332640000.0,-4.4369,0.6108
133,000008.SZ,1992-11-13,0.6108,0.5846,0.5671,0.6108,23760000,318384000.0,-4.2857,0.5846
134,000008.SZ,1992-11-16,0.5846,0.5104,0.5017,0.5846,23760000,277992000.0,-12.6866,0.5104
135,000008.SZ,1992-11-17,0.5104,0.4799,0.4624,0.5104,23760000,261360000.0,-5.9829,0.5606
136,000008.SZ,1992-11-18,0.4799,0.5301,0.4799,0.5606,23760000,288684000.0,10.4545,0.5497
137,000008.SZ,1992-11-19,0.5301,0.5344,0.5148,0.5497,23760000,291060000.0,0.823,0.5453
138,000008.SZ,1992-11-20,0.5279,0.517,0.5148,0.5453,23760000,281556000.0,-3.2653,0.5148
139,000008.SZ,1992-11-23,0.5148,0.4799,0.4537,0.5148,23760000,261360000.0,-7.172999999999999,0.5061
140,000008.SZ,1992-11-24,0.4799,0.5061,0.4799,0.5061,23760000,275616000.0,5.4545,0.5235
141,000008.SZ,1992-11-25,0.5061,0.5235,0.4995,0.5235,23760000,285120000.0,3.4483,0.6108
142,000008.SZ,1992-11-26,0.5301,0.6064,0.5301,0.6108,23760000,330264000.0,15.8333,0.613
143,000008.SZ,1992-11-27,0.613,0.5933,0.5671,0.613,23760000,323136000.0,-2.1583,0.6828
144,000008.SZ,1992-11-30,0.5868,0.6588,0.5868,0.6828,23760000,358776000.0,11.0294,0.698
145,000008.SZ,1992-12-01,0.6588,0.698,0.6173,0.698,23760000,380160000.0,5.9603,0.7329
146,000008.SZ,1992-12-02,0.698,0.698,0.6828,0.7329,23760000,380160000.0,0.0,0.8115
147,000008.SZ,1992-12-03,0.8027,0.7766,0.7678,0.8115,23760000,422928000.0,11.25,0.8289
148,000008.SZ,1992-12-04,0.77,0.8289,0.7591,0.8289,23760000,451440000.0,6.7416,0.9053
149,000008.SZ,1992-12-07,0.8376,0.8965,0.8376,0.9053,23760000,488268000.0,8.1579,0.9053
150,000008.SZ,1992-12-08,0.9031,0.8725,0.8725,0.9053,23760000,475200000.0,-2.6764,0.8769
151,000008.SZ,1992-12-09,0.8725,0.8420000000000001,0.8202,0.8769,23760000,458568000.0,-3.5,0.8355
152,000008.SZ,1992-12-10,0.8355,0.8115,0.7831,0.8355,23760000,441936000.0,-3.6269,0.8769
153,000008.SZ,1992-12-11,0.818,0.8333,0.8136,0.8769,23760000,453816000.0,2.6882,0.8442
154,000008.SZ,1992-12-14,0.8398,0.818,0.8158,0.8442,23760000,445500000.0,-1.8325,0.8224
155,000008.SZ,1992-12-15,0.8224,0.7896,0.7896,0.8224,23760000,430056000.0,-3.4667,0.8289
156,000008.SZ,1992-12-16,0.7853,0.8245,0.7722,0.8289,23760000,449064000.0,4.4199,0.8376
157,000008.SZ,1992-12-17,0.8289,0.8158,0.8115,0.8376,23760000,444312000.0,-1.0582,0.8420000000000001
158,000008.SZ,1992-12-18,0.8115,0.8398,0.8115,0.8420000000000001,23760000,457380000.0,2.9412,0.8725
159,000008.SZ,1992-12-21,0.8464,0.866,0.8202,0.8725,23760000,471636000.0,3.1169,0.8878
160,000008.SZ,1992-12-22,0.8725,0.8551,0.8464,0.8878,23760000,465696000.0,-1.2594,0.8638
161,000008.SZ,1992-12-23,0.8420000000000001,0.8485,0.8376,0.8638,23760000,462132000.0,-0.7653,0.8725
162,000008.SZ,1992-12-24,0.8551,0.8682,0.8420000000000001,0.8725,23760000,472824000.0,2.3136,0.8725
163,000008.SZ,1992-12-25,0.8725,0.8682,0.8616,0.8725,23760000,472824000.0,0.0,0.8813
164,000008.SZ,1992-12-28,0.8682,0.8682,0.8638,0.8813,23760000,472824000.0,0.0,0.8987
165,000008.SZ,1992-12-29,0.8682,0.8987,0.8638,0.8987,23760000,489456000.0,3.5176,0.9511
166,000008.SZ,1992-12-30,0.8987,0.9489,0.8987,0.9511,23760000,516780000.0,5.5825,0.9816
167,000008.SZ,1992-12-31,0.9554,0.9554,0.9511,0.9816,23760000,520344000.0,0.6897,0.9741
168,000008.SZ,1993-01-04,0.9554,0.9263,0.9222,0.9741,23760000,529848000.0,-3.0434,0.9533
169,000008.SZ,1993-01-05,0.9201,0.9305,0.9179999999999999,0.9533,23760000,532224000.0,0.4484,0.9471
170,000008.SZ,1993-01-06,0.9263,0.9471,0.9263,0.9471,23760000,541728000.0,1.7857,0.9596
171,000008.SZ,1993-01-07,0.9533,0.9554,0.9492,0.9596,23760000,546480000.0,0.8772,0.9596
172,000008.SZ,1993-01-08,0.9554,0.9533,0.943,0.9596,23760000,545292000.0,-0.2174,0.9159999999999999
173,000008.SZ,1993-01-11,0.835,0.9159999999999999,0.835,0.9159999999999999,23760000,523908000.0,-3.9216,0.9305
174,000008.SZ,1993-01-12,0.9222,0.8848,0.8723,0.9305,23760000,506088000.0,-3.4014,0.9056
175,000008.SZ,1993-01-13,0.8848,0.8869,0.8765,0.9056,23760000,507276000.0,0.2347,0.8973
176,000008.SZ,1993-01-14,0.8931,0.8661,0.8599,0.8973,23760000,495396000.0,-2.3419,0.8848
177,000008.SZ,1993-01-15,0.8640000000000001,0.8723,0.8495,0.8848,23760000,498960000.0,0.7194,0.8973
178,000008.SZ,1993-01-18,0.8723,0.8807,0.8723,0.8973,23760000,503712000.0,0.9524,0.9139
179,000008.SZ,1993-01-19,0.8807,0.889,0.8765,0.9139,23760000,508464000.0,0.9434,0.9928
180,000008.SZ,1993-02-01,0.9347,0.9824,0.9347,0.9928,23760000,561924000.0,10.514000000000001,1.0489
181,000008.SZ,1993-02-02,0.9887,1.0344,0.9887,1.0489,23760000,591624000.0,5.2854,1.051
182,000008.SZ,1993-02-03,1.0385,1.0094,0.997,1.051,23760000,577368000.0,-2.4096,1.0634
183,000008.SZ,1993-02-04,1.0053,1.0634,0.997,1.0634,23760000,608256000.0,5.3498,1.0842
184,000008.SZ,1993-02-05,1.0697,1.08,1.0634,1.0842,23760000,617760000.0,1.5625,1.1507
185,000008.SZ,1993-02-08,1.08,1.1216,1.08,1.1507,23760000,641520000.0,3.8462,1.1216
186,000008.SZ,1993-02-09,1.1216,1.0863,1.0717,1.1216,23760000,621324000.0,-3.1481,1.1216
187,000008.SZ,1993-02-10,1.0925,1.0717,1.0717,1.1216,23760000,613008000.0,-1.3384,1.08
188,000008.SZ,1993-02-11,1.078,1.0385,1.0385,1.08,23760000,594000000.0,-3.1008,1.0385
189,000008.SZ,1993-02-12,1.0385,0.997,0.9554,1.0385,23760000,570240000.0,-4.0,1.0738
190,000008.SZ,1993-02-15,0.997,1.051,0.997,1.0738,23760000,601128000.0,5.4167,1.0717
191,000008.SZ,1993-02-16,1.0572,1.026,1.0136,1.0717,23760000,586872000.0,-2.3715,1.0717
192,000008.SZ,1993-02-17,1.0219,1.0697,1.0094,1.0717,23760000,611820000.0,4.251,1.08
193,000008.SZ,1993-02-18,1.0759,1.078,1.0344,1.08,23760000,616572000.0,0.7767,1.1216
194,000008.SZ,1993-02-19,1.0842,1.1216,1.0842,1.1216,23760000,641520000.0,4.0462,1.1631
195,000008.SZ,1993-02-22,1.1278,1.1091,1.0925,1.1631,23760000,634392000.0,-1.1111,1.1154
196,000008.SZ,1993-02-23,1.1154,1.0551,1.0551,1.1154,23760000,603504000.0,-4.8689,1.1091
197,000008.SZ,1993-02-24,1.0551,1.0323,1.0177,1.1091,23760000,590436000.0,-2.1654,1.0967
198,000008.SZ,1993-02-25,1.0385,1.078,1.026,1.0967,23760000,616572000.0,4.4266,1.0842
199,000008.SZ,1993-02-26,1.078,1.0551,1.0385,1.0842,23760000,603504000.0,-2.1195,1.0551
200,000008.SZ,1993-03-01,1.0551,1.026,1.0136,1.0551,23760000,586872000.0,-2.7559,1.026
201,000008.SZ,1993-03-02,1.026,0.9907,0.9887,1.026,23760000,566676000.0,-3.4413,1.0157
202,000008.SZ,1993-03-03,0.9907,0.9741,0.9679,1.0157,23760000,557172000.0,-1.6771,1.0011
203,000008.SZ,1993-03-04,0.9762,0.9741,0.9367,1.0011,23760000,557172000.0,0.0,0.9783
204,000008.SZ,1993-03-05,0.9762,0.8723,0.8723,0.9783,23760000,498960000.0,-10.4478,0.9347
205,000008.SZ,1993-03-08,0.8723,0.9056,0.8723,0.9347,23760000,517968000.0,3.8095,0.9118
206,000008.SZ,1993-03-09,0.9056,0.889,0.8723,0.9118,23760000,508464000.0,-1.8349,0.9762
207,000008.SZ,1993-03-10,0.8952,0.9762,0.8909999999999999,0.9762,23760000,558360000.0,9.8131,1.0053
208,000008.SZ,1993-03-11,0.9824,0.9866,0.9533,1.0053,23760000,564300000.0,1.0638,1.0177
209,000008.SZ,1993-03-12,0.9928,1.0177,0.9824,1.0177,23760000,582120000.0,3.1579,1.0219
210,000008.SZ,1993-03-15,1.0219,0.9513,0.945,1.0219,23760000,544104000.0,-6.5306,0.9637
211,000008.SZ,1993-03-16,0.9554,0.9554,0.943,0.9637,23760000,546480000.0,0.4367,0.9513
212,000008.SZ,1993-03-17,0.9513,0.9139,0.8931,0.9513,23760000,522720000.0,-4.3478,0.9554
213,000008.SZ,1993-03-18,0.9139,0.9305,0.8973,0.9554,23760000,532224000.0,1.8182,0.9347
214,000008.SZ,1993-03-19,0.9305,0.9347,0.9056,0.9347,23760000,534600000.0,0.4464,0.9284
215,000008.SZ,1993-03-22,0.9284,0.8807,0.8723,0.9284,23760000,503712000.0,-5.7778,0.9056
216,000008.SZ,1993-03-23,0.8848,0.8765,0.8640000000000001,0.9056,23760000,501336000.0,-0.4717,0.8807
217,000008.SZ,1993-03-24,0.8703,0.8474,0.8391,0.8807,23760000,484704000.0,-3.3175,0.9222
218,000008.SZ,1993-03-25,0.8474,0.9222,0.835,0.9222,23760000,527472000.0,8.8235,0.9305
219,000008.SZ,1993-03-26,0.9284,0.8993,0.8931,0.9305,23760000,514404000.0,-2.4775,0.9222
220,000008.SZ,1993-03-29,0.8993,0.8848,0.8640000000000001,0.9222,23760000,506088000.0,-1.6166,0.9367
221,000008.SZ,1993-03-30,0.889,0.9139,0.8682,0.9367,23760000,522720000.0,3.2864,0.9139
222,000008.SZ,1993-03-31,0.9139,0.889,0.8599,0.9139,23760000,508464000.0,-2.7273,0.8848
223,000008.SZ,1993-04-01,0.8848,0.8723,0.8599,0.8848,23760000,498960000.0,-1.8692,0.8723
224,000008.SZ,1993-04-02,0.8723,0.8433,0.8308,0.8723,23760000,482328000.0,-3.3333,0.8433
225,000008.SZ,1993-04-05,0.8370000000000001,0.81,0.8079999999999999,0.8433,23760000,463320000.0,-3.9409,0.8495
226,000008.SZ,1993-04-06,0.8059,0.8308,0.7976,0.8495,23760000,475200000.0,2.5641,0.8640000000000001
227,000008.SZ,1993-04-07,0.8308,0.8599,0.8308,0.8640000000000001,23760000,491832000.0,3.5,0.8931
228,000008.SZ,1993-04-08,0.8599,0.8807,0.8516,0.8931,23760000,503712000.0,2.4155,0.8931
229,000008.SZ,1993-04-09,0.8848,0.8640000000000001,0.8599,0.8931,23760000,494208000.0,-1.8868,0.8931
230,000008.SZ,1993-04-12,0.8703,0.8869,0.8703,0.8931,23760000,507276000.0,2.6442,0.9139
231,000008.SZ,1993-04-13,0.8931,0.9056,0.8723,0.9139,23760000,517968000.0,2.1077,0.9139
232,000008.SZ,1993-04-14,0.9118,0.9035,0.8848,0.9139,23760000,516780000.0,-0.2294,0.9097
233,000008.SZ,1993-04-15,0.9014,0.9035,0.8931,0.9097,23760000,516780000.0,0.0,0.9326
234,000008.SZ,1993-04-16,0.9056,0.9243,0.9035,0.9326,23760000,528660000.0,2.2989,0.9305
235,000008.SZ,1993-04-19,0.9243,0.9035,0.9035,0.9305,23760000,516780000.0,-2.2472,0.9056
236,000008.SZ,1993-04-20,0.9056,0.8931,0.889,0.9056,23760000,510840000.0,-1.1494,0.8952
237,000008.SZ,1993-04-21,0.8931,0.889,0.8786,0.8952,23760000,508464000.0,-0.4651,0.8931
238,000008.SZ,1993-04-22,0.8807,0.8786,0.8765,0.8931,23760000,502524000.0,-1.1682,0.8786
239,000008.SZ,1993-04-23,0.8744,0.8682,0.8516,0.8786,23760000,496584000.0,-1.182,0.8931
240,000008.SZ,1993-04-26,0.8640000000000001,0.8848,0.8557,0.8931,23760000,506088000.0,1.9139,0.8909999999999999
241,000008.SZ,1993-04-27,0.8909999999999999,0.8807,0.8682,0.8909999999999999,23760000,503712000.0,-0.4695,0.8909999999999999
242,000008.SZ,1993-04-28,0.8744,0.8807,0.8744,0.8909999999999999,23760000,503712000.0,0.0,0.8848
243,000008.SZ,1993-04-29,0.8807,0.8557,0.8557,0.8848,23760000,489456000.0,-2.8302,0.8931
244,000008.SZ,1993-04-30,0.8557,0.8723,0.8557,0.8931,23760000,498960000.0,1.9417,0.8723
